split-a 12800 6400 
a813 0 25 split-a 
a814 0 25 split-a 
a815 0 25 split-a 
a816 0 25 split-a 
a91 0 25 split-a 
a92 0 25 split-a 
a93 0 25 split-a 
a94 0 25 split-a 
a95 0 25 split-a 
a96 0 25 split-a 
a97 0 25 split-a 
a98 0 25 split-a 
a99 0 25 split-a 
a910 0 25 split-a 
a911 0 25 split-a 
a912 0 25 split-a 
a913 0 25 split-a 
a914 0 25 split-a 
a915 0 25 split-a 
a916 0 25 split-a 
a101 0 25 split-a 
a102 0 25 split-a 
a103 0 25 split-a 
a104 0 25 split-a 
a105 0 25 split-a 
a106 0 25 split-a 
a107 0 25 split-a 
a108 0 25 split-a 
a109 0 25 split-a 
a1010 0 25 split-a 
a1011 0 25 split-a 
a1012 0 25 split-a 
a1013 0 25 split-a 
a1014 0 25 split-a 
a1015 0 25 split-a 
a1016 0 25 split-a 
a111 0 25 split-a 
a112 0 25 split-a 
a113 0 25 split-a 
a114 0 25 split-a 
a115 0 25 split-a 
a116 0 25 split-a 
a117 0 25 split-a 
a118 0 25 split-a 
a119 0 25 split-a 
a1110 0 25 split-a 
a1111 0 25 split-a 
a1112 0 25 split-a 
a1113 0 25 split-a 
a1114 0 25 split-a 
a1115 0 25 split-a 
a1116 0 25 split-a 
a121 0 25 split-a 
a122 0 25 split-a 
a123 0 25 split-a 
a124 0 25 split-a 
a125 0 25 split-a 
a126 0 25 split-a 
a127 0 25 split-a 
a128 0 25 split-a 
a129 0 25 split-a 
a1210 0 25 split-a 
a1211 0 25 split-a 
a1212 0 25 split-a 
a1213 0 25 split-a 
a1214 0 25 split-a 
a1215 0 25 split-a 
a1216 0 25 split-a 
a131 0 25 split-a 
a132 0 25 split-a 
a133 0 25 split-a 
a134 0 25 split-a 
a135 0 25 split-a 
a136 0 25 split-a 
a137 0 25 split-a 
a138 0 25 split-a 
a139 0 25 split-a 
a1310 0 25 split-a 
a1311 0 25 split-a 
a1312 0 25 split-a 
a1313 0 25 split-a 
a1314 0 25 split-a 
a1315 0 25 split-a 
a1316 0 25 split-a 
a141 0 25 split-a 
a142 0 25 split-a 
a143 0 25 split-a 
a144 0 25 split-a 
a145 0 25 split-a 
a146 0 25 split-a 
a147 0 25 split-a 
a148 0 25 split-a 
a149 0 25 split-a 
a1410 0 25 split-a 
a1411 0 25 split-a 
a1412 0 25 split-a 
a1413 0 25 split-a 
a1414 0 25 split-a 
a1415 0 25 split-a 
a1416 0 25 split-a 
a151 0 25 split-a 
a152 0 25 split-a 
a153 0 25 split-a 
a154 0 25 split-a 
a155 0 25 split-a 
a156 0 25 split-a 
a157 0 25 split-a 
a158 0 25 split-a 
a159 0 25 split-a 
a1510 0 25 split-a 
a1511 0 25 split-a 
a1512 0 25 split-a 
a1513 0 25 split-a 
a1514 0 25 split-a 
a1515 0 25 split-a 
a1516 0 25 split-a 
a161 0 25 split-a 
a162 0 25 split-a 
a163 0 25 split-a 
a164 0 25 split-a 
a165 0 25 split-a 
a166 0 25 split-a 
a167 0 25 split-a 
a168 0 25 split-a 
a169 0 25 split-a 
a1610 0 25 split-a 
a1611 0 25 split-a 
a1612 0 25 split-a 
a1613 0 25 split-a 
a1614 0 25 split-a 
a1615 0 25 split-a 
a1616 0 25 split-a 
split-b 12800 6400 
b11 0 25 split-b 
b12 0 25 split-b 
b13 0 25 split-b 
b14 0 25 split-b 
b15 0 25 split-b 
b16 0 25 split-b 
b17 0 25 split-b 
b18 0 25 split-b 
b19 0 25 split-b 
b110 0 25 split-b 
b111 0 25 split-b 
b112 0 25 split-b 
b113 0 25 split-b 
b114 0 25 split-b 
b115 0 25 split-b 
b116 0 25 split-b 
b21 0 25 split-b 
b22 0 25 split-b 
b23 0 25 split-b 
b24 0 25 split-b 
b25 0 25 split-b 
b26 0 25 split-b 
b27 0 25 split-b 
b28 0 25 split-b 
b29 0 25 split-b 
b210 0 25 split-b 
b211 0 25 split-b 
b212 0 25 split-b 
b213 0 25 split-b 
b214 0 25 split-b 
b215 0 25 split-b 
b216 0 25 split-b 
b31 0 25 split-b 
b32 0 25 split-b 
b33 0 25 split-b 
b34 0 25 split-b 
b35 0 25 split-b 
b36 0 25 split-b 
b37 0 25 split-b 
b38 0 25 split-b 
b39 0 25 split-b 
b310 0 25 split-b 
b311 0 25 split-b 
b312 0 25 split-b 
b313 0 25 split-b 
b314 0 25 split-b 
b315 0 25 split-b 
b316 0 25 split-b 
b41 0 25 split-b 
b42 0 25 split-b 
b43 0 25 split-b 
b44 0 25 split-b 
b45 0 25 split-b 
b46 0 25 split-b 
b47 0 25 split-b 
b48 0 25 split-b 
b49 0 25 split-b 
b410 0 25 split-b 
b411 0 25 split-b 
b412 0 25 split-b 
b413 0 25 split-b 
b414 0 25 split-b 
b415 0 25 split-b 
b416 0 25 split-b 
b51 0 25 split-b 
b52 0 25 split-b 
b53 0 25 split-b 
b54 0 25 split-b 
b55 0 25 split-b 
b56 0 25 split-b 
b57 0 25 split-b 
b58 0 25 split-b 
b59 0 25 split-b 
b510 0 25 split-b 
b511 0 25 split-b 
b512 0 25 split-b 
b513 0 25 split-b 
b514 0 25 split-b 
b515 0 25 split-b 
b516 0 25 split-b 
b61 0 25 split-b 
b62 0 25 split-b 
b63 0 25 split-b 
b64 0 25 split-b 
b65 0 25 split-b 
b66 0 25 split-b 
b67 0 25 split-b 
b68 0 25 split-b 
b69 0 25 split-b 
b610 0 25 split-b 
b611 0 25 split-b 
b612 0 25 split-b 
b613 0 25 split-b 
b614 0 25 split-b 
b615 0 25 split-b 
b616 0 25 split-b 
b71 0 25 split-b 
b72 0 25 split-b 
b73 0 25 split-b 
b74 0 25 split-b 
b75 0 25 split-b 
b76 0 25 split-b 
b77 0 25 split-b 
b78 0 25 split-b 
b79 0 25 split-b 
b710 0 25 split-b 
b711 0 25 split-b 
b712 0 25 split-b 
b713 0 25 split-b 
b714 0 25 split-b 
b715 0 25 split-b 
b716 0 25 split-b 
b81 0 25 split-b 
b82 0 25 split-b 
b83 0 25 split-b 
b84 0 25 split-b 
b85 0 25 split-b 
b86 0 25 split-b 
b87 0 25 split-b 
b88 0 25 split-b 
b89 0 25 split-b 
b810 0 25 split-b 
b811 0 25 split-b 
b812 0 25 split-b 
b813 0 25 split-b 
b814 0 25 split-b 
b815 0 25 split-b 
b816 0 25 split-b 
b91 0 25 split-b 
b92 0 25 split-b 
b93 0 25 split-b 
b94 0 25 split-b 
b95 0 25 split-b 
b96 0 25 split-b 
b97 0 25 split-b 
b98 0 25 split-b 
b99 0 25 split-b 
b910 0 25 split-b 
b911 0 25 split-b 
b912 0 25 split-b 
b913 0 25 split-b 
b914 0 25 split-b 
b915 0 25 split-b 
b916 0 25 split-b 
b101 0 25 split-b 
b102 0 25 split-b 
b103 0 25 split-b 
b104 0 25 split-b 
b105 0 25 split-b 
b106 0 25 split-b 
b107 0 25 split-b 
b108 0 25 split-b 
b109 0 25 split-b 
b1010 0 25 split-b 
b1011 0 25 split-b 
b1012 0 25 split-b 
b1013 0 25 split-b 
b1014 0 25 split-b 
b1015 0 25 split-b 
b1016 0 25 split-b 
b111 0 25 split-b 
b112 0 25 split-b 
b113 0 25 split-b 
b114 0 25 split-b 
b115 0 25 split-b 
b116 0 25 split-b 
b117 0 25 split-b 
b118 0 25 split-b 
b119 0 25 split-b 
b1110 0 25 split-b 
b1111 0 25 split-b 
b1112 0 25 split-b 
b1113 0 25 split-b 
b1114 0 25 split-b 
b1115 0 25 split-b 
b1116 0 25 split-b 
b121 0 25 split-b 
b122 0 25 split-b 
b123 0 25 split-b 
b124 0 25 split-b 
b125 0 25 split-b 
b126 0 25 split-b 
b127 0 25 split-b 
b128 0 25 split-b 
b129 0 25 split-b 
b1210 0 25 split-b 
b1211 0 25 split-b 
b1212 0 25 split-b 
b1213 0 25 split-b 
b1214 0 25 split-b 
b1215 0 25 split-b 
b1216 0 25 split-b 
b131 0 25 split-b 
b132 0 25 split-b 
b133 0 25 split-b 
b134 0 25 split-b 
b135 0 25 split-b 
b136 0 25 split-b 
b137 0 25 split-b 
b138 0 25 split-b 
b139 0 25 split-b 
b1310 0 25 split-b 
b1311 0 25 split-b 
b1312 0 25 split-b 
b1313 0 25 split-b 
b1314 0 25 split-b 
b1315 0 25 split-b 
b1316 0 25 split-b 
b141 0 25 split-b 
b142 0 25 split-b 
b143 0 25 split-b 
b144 0 25 split-b 
b145 0 25 split-b 
b146 0 25 split-b 
b147 0 25 split-b 
b148 0 25 split-b 
b149 0 25 split-b 
b1410 0 25 split-b 
b1411 0 25 split-b 
b1412 0 25 split-b 
b1413 0 25 split-b 
b1414 0 25 split-b 
b1415 0 25 split-b 
b1416 0 25 split-b 
b151 0 25 split-b 
b152 0 25 split-b 
b153 0 25 split-b 
b154 0 25 split-b 
b155 0 25 split-b 
b156 0 25 split-b 
b157 0 25 split-b 
b158 0 25 split-b 
b159 0 25 split-b 
b1510 0 25 split-b 
b1511 0 25 split-b 
b1512 0 25 split-b 
b1513 0 25 split-b 
b1514 0 25 split-b 
b1515 0 25 split-b 
b1516 0 25 split-b 
b161 0 25 split-b 
b162 0 25 split-b 
b163 0 25 split-b 
b164 0 25 split-b 
b165 0 25 split-b 
b166 0 25 split-b 
b167 0 25 split-b 
b168 0 25 split-b 
b169 0 25 split-b 
b1610 0 25 split-b 
b1611 0 25 split-b 
b1612 0 25 split-b 
b1613 0 25 split-b 
b1614 0 25 split-b 
b1615 0 25 split-b 
b1616 0 25 split-b 
a11*b11 125 25 a11 b11 
a12*b21 125 25 a12 b21 
a13*b31 125 25 a13 b31 
a14*b41 125 25 a14 b41 
a15*b51 125 25 a15 b51 
a16*b61 125 25 a16 b61 
a17*b71 125 25 a17 b71 
a18*b81 125 25 a18 b81 
a19*b91 125 25 a19 b91 
a110*b101 125 25 a110 b101 
a111*b111 125 25 a111 b111 
a112*b121 125 25 a112 b121 
a113*b131 125 25 a113 b131 
a114*b141 125 25 a114 b141 
a115*b151 125 25 a115 b151 
a116*b161 125 25 a116 b161 
C11 100 25 a11*b11 a12*b21 a13*b31 a14*b41 a15*b51 a16*b61 a17*b71 a18*b81 a19*b91 a110*b101 a111*b111 a112*b121 a113*b131 a114*b141 a115*b151 a116*b161
a11*b12 125 25 a11 b12 
a12*b22 125 25 a12 b22 
a13*b32 125 25 a13 b32 
a14*b42 125 25 a14 b42 
a15*b52 125 25 a15 b52 
a16*b62 125 25 a16 b62 
a17*b72 125 25 a17 b72 
a18*b82 125 25 a18 b82 
a19*b92 125 25 a19 b92 
a110*b102 125 25 a110 b102 
a111*b112 125 25 a111 b112 
a112*b122 125 25 a112 b122 
a113*b132 125 25 a113 b132 
a114*b142 125 25 a114 b142 
a115*b152 125 25 a115 b152 
a116*b162 125 25 a116 b162 
C12 100 25 a11*b12 a12*b22 a13*b32 a14*b42 a15*b52 a16*b62 a17*b72 a18*b82 a19*b92 a110*b102 a111*b112 a112*b122 a113*b132 a114*b142 a115*b152 a116*b162
a11*b13 125 25 a11 b13 
a12*b23 125 25 a12 b23 
a13*b33 125 25 a13 b33 
a14*b43 125 25 a14 b43 
a15*b53 125 25 a15 b53 
a16*b63 125 25 a16 b63 
a17*b73 125 25 a17 b73 
a18*b83 125 25 a18 b83 
a19*b93 125 25 a19 b93 
a110*b103 125 25 a110 b103 
a111*b113 125 25 a111 b113 
a112*b123 125 25 a112 b123 
a113*b133 125 25 a113 b133 
a114*b143 125 25 a114 b143 
a115*b153 125 25 a115 b153 
a116*b163 125 25 a116 b163 
C13 100 25 a11*b13 a12*b23 a13*b33 a14*b43 a15*b53 a16*b63 a17*b73 a18*b83 a19*b93 a110*b103 a111*b113 a112*b123 a113*b133 a114*b143 a115*b153 a116*b163
a11*b14 125 25 a11 b14 
a12*b24 125 25 a12 b24 
a13*b34 125 25 a13 b34 
a14*b44 125 25 a14 b44 
a15*b54 125 25 a15 b54 
a16*b64 125 25 a16 b64 
a17*b74 125 25 a17 b74 
a18*b84 125 25 a18 b84 
a19*b94 125 25 a19 b94 
a110*b104 125 25 a110 b104 
a111*b114 125 25 a111 b114 
a112*b124 125 25 a112 b124 
a113*b134 125 25 a113 b134 
a114*b144 125 25 a114 b144 
a115*b154 125 25 a115 b154 
a116*b164 125 25 a116 b164 
C14 100 25 a11*b14 a12*b24 a13*b34 a14*b44 a15*b54 a16*b64 a17*b74 a18*b84 a19*b94 a110*b104 a111*b114 a112*b124 a113*b134 a114*b144 a115*b154 a116*b164
a11*b15 125 25 a11 b15 
a12*b25 125 25 a12 b25 
a13*b35 125 25 a13 b35 
a14*b45 125 25 a14 b45 
a15*b55 125 25 a15 b55 
a16*b65 125 25 a16 b65 
a17*b75 125 25 a17 b75 
a18*b85 125 25 a18 b85 
a19*b95 125 25 a19 b95 
a110*b105 125 25 a110 b105 
a111*b115 125 25 a111 b115 
a112*b125 125 25 a112 b125 
a113*b135 125 25 a113 b135 
a114*b145 125 25 a114 b145 
a115*b155 125 25 a115 b155 
a116*b165 125 25 a116 b165 
C15 100 25 a11*b15 a12*b25 a13*b35 a14*b45 a15*b55 a16*b65 a17*b75 a18*b85 a19*b95 a110*b105 a111*b115 a112*b125 a113*b135 a114*b145 a115*b155 a116*b165
a11*b16 125 25 a11 b16 
a12*b26 125 25 a12 b26 
a13*b36 125 25 a13 b36 
a14*b46 125 25 a14 b46 
a15*b56 125 25 a15 b56 
a16*b66 125 25 a16 b66 
a17*b76 125 25 a17 b76 
a18*b86 125 25 a18 b86 
a19*b96 125 25 a19 b96 
a110*b106 125 25 a110 b106 
a111*b116 125 25 a111 b116 
a112*b126 125 25 a112 b126 
a113*b136 125 25 a113 b136 
a114*b146 125 25 a114 b146 
a115*b156 125 25 a115 b156 
a116*b166 125 25 a116 b166 
C16 100 25 a11*b16 a12*b26 a13*b36 a14*b46 a15*b56 a16*b66 a17*b76 a18*b86 a19*b96 a110*b106 a111*b116 a112*b126 a113*b136 a114*b146 a115*b156 a116*b166
a11*b17 125 25 a11 b17 
a12*b27 125 25 a12 b27 
a13*b37 125 25 a13 b37 
a14*b47 125 25 a14 b47 
a15*b57 125 25 a15 b57 
a16*b67 125 25 a16 b67 
a17*b77 125 25 a17 b77 
a18*b87 125 25 a18 b87 
a19*b97 125 25 a19 b97 
a110*b107 125 25 a110 b107 
a111*b117 125 25 a111 b117 
a112*b127 125 25 a112 b127 
a113*b137 125 25 a113 b137 
a114*b147 125 25 a114 b147 
a115*b157 125 25 a115 b157 
a116*b167 125 25 a116 b167 
C17 100 25 a11*b17 a12*b27 a13*b37 a14*b47 a15*b57 a16*b67 a17*b77 a18*b87 a19*b97 a110*b107 a111*b117 a112*b127 a113*b137 a114*b147 a115*b157 a116*b167
a11*b18 125 25 a11 b18 
a12*b28 125 25 a12 b28 
a13*b38 125 25 a13 b38 
a14*b48 125 25 a14 b48 
a15*b58 125 25 a15 b58 
a16*b68 125 25 a16 b68 
a17*b78 125 25 a17 b78 
a18*b88 125 25 a18 b88 
a19*b98 125 25 a19 b98 
a110*b108 125 25 a110 b108 
a111*b118 125 25 a111 b118 
a112*b128 125 25 a112 b128 
a113*b138 125 25 a113 b138 
a114*b148 125 25 a114 b148 
a115*b158 125 25 a115 b158 
a116*b168 125 25 a116 b168 
C18 100 25 a11*b18 a12*b28 a13*b38 a14*b48 a15*b58 a16*b68 a17*b78 a18*b88 a19*b98 a110*b108 a111*b118 a112*b128 a113*b138 a114*b148 a115*b158 a116*b168
a11*b19 125 25 a11 b19 
a12*b29 125 25 a12 b29 
a13*b39 125 25 a13 b39 
a14*b49 125 25 a14 b49 
a15*b59 125 25 a15 b59 
a16*b69 125 25 a16 b69 
a17*b79 125 25 a17 b79 
a18*b89 125 25 a18 b89 
a19*b99 125 25 a19 b99 
a110*b109 125 25 a110 b109 
a111*b119 125 25 a111 b119 
a112*b129 125 25 a112 b129 
a113*b139 125 25 a113 b139 
a114*b149 125 25 a114 b149 
a115*b159 125 25 a115 b159 
a116*b169 125 25 a116 b169 
C19 100 25 a11*b19 a12*b29 a13*b39 a14*b49 a15*b59 a16*b69 a17*b79 a18*b89 a19*b99 a110*b109 a111*b119 a112*b129 a113*b139 a114*b149 a115*b159 a116*b169
a11*b110 125 25 a11 b110 
a12*b210 125 25 a12 b210 
a13*b310 125 25 a13 b310 
a14*b410 125 25 a14 b410 
a15*b510 125 25 a15 b510 
a16*b610 125 25 a16 b610 
a17*b710 125 25 a17 b710 
a18*b810 125 25 a18 b810 
a19*b910 125 25 a19 b910 
a110*b1010 125 25 a110 b1010 
a111*b1110 125 25 a111 b1110 
a112*b1210 125 25 a112 b1210 
a113*b1310 125 25 a113 b1310 
a114*b1410 125 25 a114 b1410 
a115*b1510 125 25 a115 b1510 
a116*b1610 125 25 a116 b1610 
C110 100 25 a11*b110 a12*b210 a13*b310 a14*b410 a15*b510 a16*b610 a17*b710 a18*b810 a19*b910 a110*b1010 a111*b1110 a112*b1210 a113*b1310 a114*b1410 a115*b1510 a116*b1610
a11*b111 125 25 a11 b111 
a12*b211 125 25 a12 b211 
a13*b311 125 25 a13 b311 
a14*b411 125 25 a14 b411 
a15*b511 125 25 a15 b511 
a16*b611 125 25 a16 b611 
a17*b711 125 25 a17 b711 
a18*b811 125 25 a18 b811 
a19*b911 125 25 a19 b911 
a110*b1011 125 25 a110 b1011 
a111*b1111 125 25 a111 b1111 
a112*b1211 125 25 a112 b1211 
a113*b1311 125 25 a113 b1311 
a114*b1411 125 25 a114 b1411 
a115*b1511 125 25 a115 b1511 
a116*b1611 125 25 a116 b1611 
C111 100 25 a11*b111 a12*b211 a13*b311 a14*b411 a15*b511 a16*b611 a17*b711 a18*b811 a19*b911 a110*b1011 a111*b1111 a112*b1211 a113*b1311 a114*b1411 a115*b1511 a116*b1611
a11*b112 125 25 a11 b112 
a12*b212 125 25 a12 b212 
a13*b312 125 25 a13 b312 
a14*b412 125 25 a14 b412 
a15*b512 125 25 a15 b512 
a16*b612 125 25 a16 b612 
a17*b712 125 25 a17 b712 
a18*b812 125 25 a18 b812 
a19*b912 125 25 a19 b912 
a110*b1012 125 25 a110 b1012 
a111*b1112 125 25 a111 b1112 
a112*b1212 125 25 a112 b1212 
a113*b1312 125 25 a113 b1312 
a114*b1412 125 25 a114 b1412 
a115*b1512 125 25 a115 b1512 
a116*b1612 125 25 a116 b1612 
C112 100 25 a11*b112 a12*b212 a13*b312 a14*b412 a15*b512 a16*b612 a17*b712 a18*b812 a19*b912 a110*b1012 a111*b1112 a112*b1212 a113*b1312 a114*b1412 a115*b1512 a116*b1612
a11*b113 125 25 a11 b113 
a12*b213 125 25 a12 b213 
a13*b313 125 25 a13 b313 
a14*b413 125 25 a14 b413 
a15*b513 125 25 a15 b513 
a16*b613 125 25 a16 b613 
a17*b713 125 25 a17 b713 
a18*b813 125 25 a18 b813 
a19*b913 125 25 a19 b913 
a110*b1013 125 25 a110 b1013 
a111*b1113 125 25 a111 b1113 
a112*b1213 125 25 a112 b1213 
a113*b1313 125 25 a113 b1313 
a114*b1413 125 25 a114 b1413 
a115*b1513 125 25 a115 b1513 
a116*b1613 125 25 a116 b1613 
C113 100 25 a11*b113 a12*b213 a13*b313 a14*b413 a15*b513 a16*b613 a17*b713 a18*b813 a19*b913 a110*b1013 a111*b1113 a112*b1213 a113*b1313 a114*b1413 a115*b1513 a116*b1613
a11*b114 125 25 a11 b114 
a12*b214 125 25 a12 b214 
a13*b314 125 25 a13 b314 
a14*b414 125 25 a14 b414 
a15*b514 125 25 a15 b514 
a16*b614 125 25 a16 b614 
a17*b714 125 25 a17 b714 
a18*b814 125 25 a18 b814 
a19*b914 125 25 a19 b914 
a110*b1014 125 25 a110 b1014 
a111*b1114 125 25 a111 b1114 
a112*b1214 125 25 a112 b1214 
a113*b1314 125 25 a113 b1314 
a114*b1414 125 25 a114 b1414 
a115*b1514 125 25 a115 b1514 
a116*b1614 125 25 a116 b1614 
C114 100 25 a11*b114 a12*b214 a13*b314 a14*b414 a15*b514 a16*b614 a17*b714 a18*b814 a19*b914 a110*b1014 a111*b1114 a112*b1214 a113*b1314 a114*b1414 a115*b1514 a116*b1614
a11*b115 125 25 a11 b115 
a12*b215 125 25 a12 b215 
a13*b315 125 25 a13 b315 
a14*b415 125 25 a14 b415 
a15*b515 125 25 a15 b515 
a16*b615 125 25 a16 b615 
a17*b715 125 25 a17 b715 
a18*b815 125 25 a18 b815 
a19*b915 125 25 a19 b915 
a110*b1015 125 25 a110 b1015 
a111*b1115 125 25 a111 b1115 
a112*b1215 125 25 a112 b1215 
a113*b1315 125 25 a113 b1315 
a114*b1415 125 25 a114 b1415 
a115*b1515 125 25 a115 b1515 
a116*b1615 125 25 a116 b1615 
C115 100 25 a11*b115 a12*b215 a13*b315 a14*b415 a15*b515 a16*b615 a17*b715 a18*b815 a19*b915 a110*b1015 a111*b1115 a112*b1215 a113*b1315 a114*b1415 a115*b1515 a116*b1615
a11*b116 125 25 a11 b116 
a12*b216 125 25 a12 b216 
a13*b316 125 25 a13 b316 
a14*b416 125 25 a14 b416 
a15*b516 125 25 a15 b516 
a16*b616 125 25 a16 b616 
a17*b716 125 25 a17 b716 
a18*b816 125 25 a18 b816 
a19*b916 125 25 a19 b916 
a110*b1016 125 25 a110 b1016 
a111*b1116 125 25 a111 b1116 
a112*b1216 125 25 a112 b1216 
a113*b1316 125 25 a113 b1316 
a114*b1416 125 25 a114 b1416 
a115*b1516 125 25 a115 b1516 
a116*b1616 125 25 a116 b1616 
C116 100 25 a11*b116 a12*b216 a13*b316 a14*b416 a15*b516 a16*b616 a17*b716 a18*b816 a19*b916 a110*b1016 a111*b1116 a112*b1216 a113*b1316 a114*b1416 a115*b1516 a116*b1616
a21*b11 125 25 a21 b11 
a22*b21 125 25 a22 b21 
a23*b31 125 25 a23 b31 
a24*b41 125 25 a24 b41 
a25*b51 125 25 a25 b51 
a26*b61 125 25 a26 b61 
a27*b71 125 25 a27 b71 
a28*b81 125 25 a28 b81 
a29*b91 125 25 a29 b91 
a210*b101 125 25 a210 b101 
a211*b111 125 25 a211 b111 
a212*b121 125 25 a212 b121 
a213*b131 125 25 a213 b131 
a214*b141 125 25 a214 b141 
a215*b151 125 25 a215 b151 
a216*b161 125 25 a216 b161 
C21 100 25 a21*b11 a22*b21 a23*b31 a24*b41 a25*b51 a26*b61 a27*b71 a28*b81 a29*b91 a210*b101 a211*b111 a212*b121 a213*b131 a214*b141 a215*b151 a216*b161
a21*b12 125 25 a21 b12 
a22*b22 125 25 a22 b22 
a23*b32 125 25 a23 b32 
a24*b42 125 25 a24 b42 
a25*b52 125 25 a25 b52 
a26*b62 125 25 a26 b62 
a27*b72 125 25 a27 b72 
a28*b82 125 25 a28 b82 
a29*b92 125 25 a29 b92 
a210*b102 125 25 a210 b102 
a211*b112 125 25 a211 b112 
a212*b122 125 25 a212 b122 
a213*b132 125 25 a213 b132 
a214*b142 125 25 a214 b142 
a215*b152 125 25 a215 b152 
a216*b162 125 25 a216 b162 
C22 100 25 a21*b12 a22*b22 a23*b32 a24*b42 a25*b52 a26*b62 a27*b72 a28*b82 a29*b92 a210*b102 a211*b112 a212*b122 a213*b132 a214*b142 a215*b152 a216*b162
a21*b13 125 25 a21 b13 
a22*b23 125 25 a22 b23 
a23*b33 125 25 a23 b33 
a24*b43 125 25 a24 b43 
a25*b53 125 25 a25 b53 
a26*b63 125 25 a26 b63 
a27*b73 125 25 a27 b73 
a28*b83 125 25 a28 b83 
a29*b93 125 25 a29 b93 
a210*b103 125 25 a210 b103 
a211*b113 125 25 a211 b113 
a212*b123 125 25 a212 b123 
a213*b133 125 25 a213 b133 
a214*b143 125 25 a214 b143 
a215*b153 125 25 a215 b153 
a216*b163 125 25 a216 b163 
C23 100 25 a21*b13 a22*b23 a23*b33 a24*b43 a25*b53 a26*b63 a27*b73 a28*b83 a29*b93 a210*b103 a211*b113 a212*b123 a213*b133 a214*b143 a215*b153 a216*b163
a21*b14 125 25 a21 b14 
a22*b24 125 25 a22 b24 
a23*b34 125 25 a23 b34 
a24*b44 125 25 a24 b44 
a25*b54 125 25 a25 b54 
a26*b64 125 25 a26 b64 
a27*b74 125 25 a27 b74 
a28*b84 125 25 a28 b84 
a29*b94 125 25 a29 b94 
a210*b104 125 25 a210 b104 
a211*b114 125 25 a211 b114 
a212*b124 125 25 a212 b124 
a213*b134 125 25 a213 b134 
a214*b144 125 25 a214 b144 
a215*b154 125 25 a215 b154 
a216*b164 125 25 a216 b164 
C24 100 25 a21*b14 a22*b24 a23*b34 a24*b44 a25*b54 a26*b64 a27*b74 a28*b84 a29*b94 a210*b104 a211*b114 a212*b124 a213*b134 a214*b144 a215*b154 a216*b164
a21*b15 125 25 a21 b15 
a22*b25 125 25 a22 b25 
a23*b35 125 25 a23 b35 
a24*b45 125 25 a24 b45 
