split-a 3200 1600 
a18*b83 64 16 a18 b83 
a19*b93 64 16 a19 b93 
a110*b103 64 16 a110 b103 
C13 64 16 a11*b13 a12*b23 a13*b33 a14*b43 a15*b53 a16*b63 a17*b73 a18*b83 a19*b93 a110*b103 
a11*b14 64 16 a11 b14 
a12*b24 64 16 a12 b24 
a13*b34 64 16 a13 b34 
a14*b44 64 16 a14 b44 
a15*b54 64 16 a15 b54 
a16*b64 64 16 a16 b64 
a17*b74 64 16 a17 b74 
a18*b84 64 16 a18 b84 
a19*b94 64 16 a19 b94 
a110*b104 64 16 a110 b104 
C14 64 16 a11*b14 a12*b24 a13*b34 a14*b44 a15*b54 a16*b64 a17*b74 a18*b84 a19*b94 a110*b104 
a11*b15 64 16 a11 b15 
a12*b25 64 16 a12 b25 
a13*b35 64 16 a13 b35 
a14*b45 64 16 a14 b45 
a15*b55 64 16 a15 b55 
a16*b65 64 16 a16 b65 
a17*b75 64 16 a17 b75 
a18*b85 64 16 a18 b85 
a19*b95 64 16 a19 b95 
a110*b105 64 16 a110 b105 
C15 64 16 a11*b15 a12*b25 a13*b35 a14*b45 a15*b55 a16*b65 a17*b75 a18*b85 a19*b95 a110*b105 
a11*b16 64 16 a11 b16 
a12*b26 64 16 a12 b26 
a13*b36 64 16 a13 b36 
a14*b46 64 16 a14 b46 
a15*b56 64 16 a15 b56 
a16*b66 64 16 a16 b66 
a17*b76 64 16 a17 b76 
a18*b86 64 16 a18 b86 
a19*b96 64 16 a19 b96 
a110*b106 64 16 a110 b106 
C16 64 16 a11*b16 a12*b26 a13*b36 a14*b46 a15*b56 a16*b66 a17*b76 a18*b86 a19*b96 a110*b106 
a11*b17 64 16 a11 b17 
a12*b27 64 16 a12 b27 
a13*b37 64 16 a13 b37 
a14*b47 64 16 a14 b47 
a15*b57 64 16 a15 b57 
a16*b67 64 16 a16 b67 
a17*b77 64 16 a17 b77 
a18*b87 64 16 a18 b87 
a19*b97 64 16 a19 b97 
a110*b107 64 16 a110 b107 
C17 64 16 a11*b17 a12*b27 a13*b37 a14*b47 a15*b57 a16*b67 a17*b77 a18*b87 a19*b97 a110*b107 
a11*b18 64 16 a11 b18 
a12*b28 64 16 a12 b28 
a13*b38 64 16 a13 b38 
a14*b48 64 16 a14 b48 
a15*b58 64 16 a15 b58 
a16*b68 64 16 a16 b68 
a17*b78 64 16 a17 b78 
a18*b88 64 16 a18 b88 
a19*b98 64 16 a19 b98 
a110*b108 64 16 a110 b108 
C18 64 16 a11*b18 a12*b28 a13*b38 a14*b48 a15*b58 a16*b68 a17*b78 a18*b88 a19*b98 a110*b108 
a11*b19 64 16 a11 b19 
a12*b29 64 16 a12 b29 
a13*b39 64 16 a13 b39 
a14*b49 64 16 a14 b49 
a15*b59 64 16 a15 b59 
a16*b69 64 16 a16 b69 
a17*b79 64 16 a17 b79 
a18*b89 64 16 a18 b89 
a19*b99 64 16 a19 b99 
a110*b109 64 16 a110 b109 
C19 64 16 a11*b19 a12*b29 a13*b39 a14*b49 a15*b59 a16*b69 a17*b79 a18*b89 a19*b99 a110*b109 
a11*b110 64 16 a11 b110 
a12*b210 64 16 a12 b210 
a13*b310 64 16 a13 b310 
a14*b410 64 16 a14 b410 
a15*b510 64 16 a15 b510 
a16*b610 64 16 a16 b610 
a17*b710 64 16 a17 b710 
a18*b810 64 16 a18 b810 
a19*b910 64 16 a19 b910 
a110*b1010 64 16 a110 b1010 
C110 64 16 a11*b110 a12*b210 a13*b310 a14*b410 a15*b510 a16*b610 a17*b710 a18*b810 a19*b910 a110*b1010 
a21*b11 64 16 a21 b11 
a22*b21 64 16 a22 b21 
a23*b31 64 16 a23 b31 
a24*b41 64 16 a24 b41 
a25*b51 64 16 a25 b51 
a26*b61 64 16 a26 b61 
a27*b71 64 16 a27 b71 
a28*b81 64 16 a28 b81 
a29*b91 64 16 a29 b91 
a210*b101 64 16 a210 b101 
C21 64 16 a21*b11 a22*b21 a23*b31 a24*b41 a25*b51 a26*b61 a27*b71 a28*b81 a29*b91 a210*b101 
a21*b12 64 16 a21 b12 
a22*b22 64 16 a22 b22 
a23*b32 64 16 a23 b32 
a24*b42 64 16 a24 b42 
a25*b52 64 16 a25 b52 
a26*b62 64 16 a26 b62 
a27*b72 64 16 a27 b72 
a28*b82 64 16 a28 b82 
a29*b92 64 16 a29 b92 
a210*b102 64 16 a210 b102 
C22 64 16 a21*b12 a22*b22 a23*b32 a24*b42 a25*b52 a26*b62 a27*b72 a28*b82 a29*b92 a210*b102 
a21*b13 64 16 a21 b13 
a22*b23 64 16 a22 b23 
a23*b33 64 16 a23 b33 
a24*b43 64 16 a24 b43 
a25*b53 64 16 a25 b53 
a26*b63 64 16 a26 b63 
a27*b73 64 16 a27 b73 
a28*b83 64 16 a28 b83 
a29*b93 64 16 a29 b93 
a210*b103 64 16 a210 b103 
C23 64 16 a21*b13 a22*b23 a23*b33 a24*b43 a25*b53 a26*b63 a27*b73 a28*b83 a29*b93 a210*b103 
a21*b14 64 16 a21 b14 
a22*b24 64 16 a22 b24 
a23*b34 64 16 a23 b34 
a24*b44 64 16 a24 b44 
a25*b54 64 16 a25 b54 
a26*b64 64 16 a26 b64 
a27*b74 64 16 a27 b74 
a28*b84 64 16 a28 b84 
a29*b94 64 16 a29 b94 
a210*b104 64 16 a210 b104 
C24 64 16 a21*b14 a22*b24 a23*b34 a24*b44 a25*b54 a26*b64 a27*b74 a28*b84 a29*b94 a210*b104 
a21*b15 64 16 a21 b15 
a22*b25 64 16 a22 b25 
a23*b35 64 16 a23 b35 
a24*b45 64 16 a24 b45 
a25*b55 64 16 a25 b55 
a26*b65 64 16 a26 b65 
a27*b75 64 16 a27 b75 
a28*b85 64 16 a28 b85 
a29*b95 64 16 a29 b95 
a210*b105 64 16 a210 b105 
C25 64 16 a21*b15 a22*b25 a23*b35 a24*b45 a25*b55 a26*b65 a27*b75 a28*b85 a29*b95 a210*b105 
a21*b16 64 16 a21 b16 
a22*b26 64 16 a22 b26 
a23*b36 64 16 a23 b36 
a24*b46 64 16 a24 b46 
a25*b56 64 16 a25 b56 
a26*b66 64 16 a26 b66 
a27*b76 64 16 a27 b76 
a28*b86 64 16 a28 b86 
a29*b96 64 16 a29 b96 
a210*b106 64 16 a210 b106 
C26 64 16 a21*b16 a22*b26 a23*b36 a24*b46 a25*b56 a26*b66 a27*b76 a28*b86 a29*b96 a210*b106 
a21*b17 64 16 a21 b17 
a22*b27 64 16 a22 b27 
a23*b37 64 16 a23 b37 
a24*b47 64 16 a24 b47 
a25*b57 64 16 a25 b57 
a26*b67 64 16 a26 b67 
a27*b77 64 16 a27 b77 
a28*b87 64 16 a28 b87 
a29*b97 64 16 a29 b97 
a210*b107 64 16 a210 b107 
C27 64 16 a21*b17 a22*b27 a23*b37 a24*b47 a25*b57 a26*b67 a27*b77 a28*b87 a29*b97 a210*b107 
a21*b18 64 16 a21 b18 
a22*b28 64 16 a22 b28 
a23*b38 64 16 a23 b38 
a24*b48 64 16 a24 b48 
a25*b58 64 16 a25 b58 
a26*b68 64 16 a26 b68 
a27*b78 64 16 a27 b78 
a28*b88 64 16 a28 b88 
a29*b98 64 16 a29 b98 
a210*b108 64 16 a210 b108 
C28 64 16 a21*b18 a22*b28 a23*b38 a24*b48 a25*b58 a26*b68 a27*b78 a28*b88 a29*b98 a210*b108 
a21*b19 64 16 a21 b19 
a22*b29 64 16 a22 b29 
a23*b39 64 16 a23 b39 
a24*b49 64 16 a24 b49 
a25*b59 64 16 a25 b59 
a26*b69 64 16 a26 b69 
a27*b79 64 16 a27 b79 
a28*b89 64 16 a28 b89 
a29*b99 64 16 a29 b99 
a210*b109 64 16 a210 b109 
C29 64 16 a21*b19 a22*b29 a23*b39 a24*b49 a25*b59 a26*b69 a27*b79 a28*b89 a29*b99 a210*b109 
a21*b110 64 16 a21 b110 
a22*b210 64 16 a22 b210 
a23*b310 64 16 a23 b310 
a24*b410 64 16 a24 b410 
a25*b510 64 16 a25 b510 
a26*b610 64 16 a26 b610 
a27*b710 64 16 a27 b710 
a28*b810 64 16 a28 b810 
a29*b910 64 16 a29 b910 
a210*b1010 64 16 a210 b1010 
C210 64 16 a21*b110 a22*b210 a23*b310 a24*b410 a25*b510 a26*b610 a27*b710 a28*b810 a29*b910 a210*b1010 
a31*b11 64 16 a31 b11 
a32*b21 64 16 a32 b21 
a33*b31 64 16 a33 b31 
a34*b41 64 16 a34 b41 
a35*b51 64 16 a35 b51 
a36*b61 64 16 a36 b61 
a37*b71 64 16 a37 b71 
a38*b81 64 16 a38 b81 
a39*b91 64 16 a39 b91 
a310*b101 64 16 a310 b101 
C31 64 16 a31*b11 a32*b21 a33*b31 a34*b41 a35*b51 a36*b61 a37*b71 a38*b81 a39*b91 a310*b101 
a31*b12 64 16 a31 b12 
a32*b22 64 16 a32 b22 
a33*b32 64 16 a33 b32 
a34*b42 64 16 a34 b42 
a35*b52 64 16 a35 b52 
a36*b62 64 16 a36 b62 
a37*b72 64 16 a37 b72 
a38*b82 64 16 a38 b82 
a39*b92 64 16 a39 b92 
a310*b102 64 16 a310 b102 
C32 64 16 a31*b12 a32*b22 a33*b32 a34*b42 a35*b52 a36*b62 a37*b72 a38*b82 a39*b92 a310*b102 
a31*b13 64 16 a31 b13 
a32*b23 64 16 a32 b23 
a33*b33 64 16 a33 b33 
a34*b43 64 16 a34 b43 
a35*b53 64 16 a35 b53 
a36*b63 64 16 a36 b63 
a37*b73 64 16 a37 b73 
a38*b83 64 16 a38 b83 
a39*b93 64 16 a39 b93 
a310*b103 64 16 a310 b103 
C33 64 16 a31*b13 a32*b23 a33*b33 a34*b43 a35*b53 a36*b63 a37*b73 a38*b83 a39*b93 a310*b103 
a31*b14 64 16 a31 b14 
a32*b24 64 16 a32 b24 
a33*b34 64 16 a33 b34 
a34*b44 64 16 a34 b44 
a35*b54 64 16 a35 b54 
a36*b64 64 16 a36 b64 
a37*b74 64 16 a37 b74 
a38*b84 64 16 a38 b84 
a39*b94 64 16 a39 b94 
a310*b104 64 16 a310 b104 
C34 64 16 a31*b14 a32*b24 a33*b34 a34*b44 a35*b54 a36*b64 a37*b74 a38*b84 a39*b94 a310*b104 
a31*b15 64 16 a31 b15 
a32*b25 64 16 a32 b25 
a33*b35 64 16 a33 b35 
a34*b45 64 16 a34 b45 
a35*b55 64 16 a35 b55 
a36*b65 64 16 a36 b65 
a37*b75 64 16 a37 b75 
a38*b85 64 16 a38 b85 
a39*b95 64 16 a39 b95 
a310*b105 64 16 a310 b105 
C35 64 16 a31*b15 a32*b25 a33*b35 a34*b45 a35*b55 a36*b65 a37*b75 a38*b85 a39*b95 a310*b105 
a31*b16 64 16 a31 b16 
a32*b26 64 16 a32 b26 
a33*b36 64 16 a33 b36 
a34*b46 64 16 a34 b46 
a35*b56 64 16 a35 b56 
a36*b66 64 16 a36 b66 
a37*b76 64 16 a37 b76 
a38*b86 64 16 a38 b86 
a39*b96 64 16 a39 b96 
a310*b106 64 16 a310 b106 
C36 64 16 a31*b16 a32*b26 a33*b36 a34*b46 a35*b56 a36*b66 a37*b76 a38*b86 a39*b96 a310*b106 
a31*b17 64 16 a31 b17 
a32*b27 64 16 a32 b27 
a33*b37 64 16 a33 b37 
a34*b47 64 16 a34 b47 
a35*b57 64 16 a35 b57 
a36*b67 64 16 a36 b67 
a37*b77 64 16 a37 b77 
a38*b87 64 16 a38 b87 
a39*b97 64 16 a39 b97 
a310*b107 64 16 a310 b107 
C37 64 16 a31*b17 a32*b27 a33*b37 a34*b47 a35*b57 a36*b67 a37*b77 a38*b87 a39*b97 a310*b107 
a31*b18 64 16 a31 b18 
a32*b28 64 16 a32 b28 
a33*b38 64 16 a33 b38 
a34*b48 64 16 a34 b48 
a35*b58 64 16 a35 b58 
a36*b68 64 16 a36 b68 
a37*b78 64 16 a37 b78 
a38*b88 64 16 a38 b88 
a39*b98 64 16 a39 b98 
a310*b108 64 16 a310 b108 
C38 64 16 a31*b18 a32*b28 a33*b38 a34*b48 a35*b58 a36*b68 a37*b78 a38*b88 a39*b98 a310*b108 
a31*b19 64 16 a31 b19 
a32*b29 64 16 a32 b29 
a33*b39 64 16 a33 b39 
a34*b49 64 16 a34 b49 
a35*b59 64 16 a35 b59 
a36*b69 64 16 a36 b69 
a37*b79 64 16 a37 b79 
a38*b89 64 16 a38 b89 
a39*b99 64 16 a39 b99 
a310*b109 64 16 a310 b109 
C39 64 16 a31*b19 a32*b29 a33*b39 a34*b49 a35*b59 a36*b69 a37*b79 a38*b89 a39*b99 a310*b109 
a31*b110 64 16 a31 b110 
a32*b210 64 16 a32 b210 
a33*b310 64 16 a33 b310 
a34*b410 64 16 a34 b410 
a35*b510 64 16 a35 b510 
a36*b610 64 16 a36 b610 
a37*b710 64 16 a37 b710 
a38*b810 64 16 a38 b810 
a39*b910 64 16 a39 b910 
a310*b1010 64 16 a310 b1010 
C310 64 16 a31*b110 a32*b210 a33*b310 a34*b410 a35*b510 a36*b610 a37*b710 a38*b810 a39*b910 a310*b1010 
a41*b11 64 16 a41 b11 
a42*b21 64 16 a42 b21 
a43*b31 64 16 a43 b31 
a44*b41 64 16 a44 b41 
a45*b51 64 16 a45 b51 
a46*b61 64 16 a46 b61 
a47*b71 64 16 a47 b71 
a48*b81 64 16 a48 b81 
a49*b91 64 16 a49 b91 
a410*b101 64 16 a410 b101 
C41 64 16 a41*b11 a42*b21 a43*b31 a44*b41 a45*b51 a46*b61 a47*b71 a48*b81 a49*b91 a410*b101 
a41*b12 64 16 a41 b12 
a42*b22 64 16 a42 b22 
a43*b32 64 16 a43 b32 
a44*b42 64 16 a44 b42 
a45*b52 64 16 a45 b52 
a46*b62 64 16 a46 b62 
a47*b72 64 16 a47 b72 
a48*b82 64 16 a48 b82 
a49*b92 64 16 a49 b92 
a410*b102 64 16 a410 b102 
C42 64 16 a41*b12 a42*b22 a43*b32 a44*b42 a45*b52 a46*b62 a47*b72 a48*b82 a49*b92 a410*b102 
a41*b13 64 16 a41 b13 
a42*b23 64 16 a42 b23 
a43*b33 64 16 a43 b33 
a44*b43 64 16 a44 b43 
a45*b53 64 16 a45 b53 
a46*b63 64 16 a46 b63 
a47*b73 64 16 a47 b73 
a48*b83 64 16 a48 b83 
a49*b93 64 16 a49 b93 
a410*b103 64 16 a410 b103 
C43 64 16 a41*b13 a42*b23 a43*b33 a44*b43 a45*b53 a46*b63 a47*b73 a48*b83 a49*b93 a410*b103 
a41*b14 64 16 a41 b14 
a42*b24 64 16 a42 b24 
a43*b34 64 16 a43 b34 
a44*b44 64 16 a44 b44 
a45*b54 64 16 a45 b54 
a46*b64 64 16 a46 b64 
a47*b74 64 16 a47 b74 
a48*b84 64 16 a48 b84 
a49*b94 64 16 a49 b94 
a410*b104 64 16 a410 b104 
C44 64 16 a41*b14 a42*b24 a43*b34 a44*b44 a45*b54 a46*b64 a47*b74 a48*b84 a49*b94 a410*b104 
a41*b15 64 16 a41 b15 
a42*b25 64 16 a42 b25 
a43*b35 64 16 a43 b35 
a44*b45 64 16 a44 b45 
a45*b55 64 16 a45 b55 
a46*b65 64 16 a46 b65 
a47*b75 64 16 a47 b75 
a48*b85 64 16 a48 b85 
a49*b95 64 16 a49 b95 
a410*b105 64 16 a410 b105 
C45 64 16 a41*b15 a42*b25 a43*b35 a44*b45 a45*b55 a46*b65 a47*b75 a48*b85 a49*b95 a410*b105 
a41*b16 64 16 a41 b16 
a42*b26 64 16 a42 b26 
a43*b36 64 16 a43 b36 
a44*b46 64 16 a44 b46 
a45*b56 64 16 a45 b56 
a46*b66 64 16 a46 b66 
a47*b76 64 16 a47 b76 
a48*b86 64 16 a48 b86 
a49*b96 64 16 a49 b96 
a410*b106 64 16 a410 b106 
C46 64 16 a41*b16 a42*b26 a43*b36 a44*b46 a45*b56 a46*b66 a47*b76 a48*b86 a49*b96 a410*b106 
a41*b17 64 16 a41 b17 
a42*b27 64 16 a42 b27 
a43*b37 64 16 a43 b37 
a44*b47 64 16 a44 b47 
a45*b57 64 16 a45 b57 
a46*b67 64 16 a46 b67 
a47*b77 64 16 a47 b77 
a48*b87 64 16 a48 b87 
a49*b97 64 16 a49 b97 
a410*b107 64 16 a410 b107 
C47 64 16 a41*b17 a42*b27 a43*b37 a44*b47 a45*b57 a46*b67 a47*b77 a48*b87 a49*b97 a410*b107 
a41*b18 64 16 a41 b18 
a42*b28 64 16 a42 b28 
a43*b38 64 16 a43 b38 
a44*b48 64 16 a44 b48 
a45*b58 64 16 a45 b58 
a46*b68 64 16 a46 b68 
a47*b78 64 16 a47 b78 
a48*b88 64 16 a48 b88 
a49*b98 64 16 a49 b98 
a410*b108 64 16 a410 b108 
C48 64 16 a41*b18 a42*b28 a43*b38 a44*b48 a45*b58 a46*b68 a47*b78 a48*b88 a49*b98 a410*b108 
a41*b19 64 16 a41 b19 
a42*b29 64 16 a42 b29 
a43*b39 64 16 a43 b39 
a44*b49 64 16 a44 b49 
a45*b59 64 16 a45 b59 
a46*b69 64 16 a46 b69 
a47*b79 64 16 a47 b79 
a48*b89 64 16 a48 b89 
a49*b99 64 16 a49 b99 
a410*b109 64 16 a410 b109 
C49 64 16 a41*b19 a42*b29 a43*b39 a44*b49 a45*b59 a46*b69 a47*b79 a48*b89 a49*b99 a410*b109 
a41*b110 64 16 a41 b110 
a42*b210 64 16 a42 b210 
a43*b310 64 16 a43 b310 
a44*b410 64 16 a44 b410 
a45*b510 64 16 a45 b510 
a46*b610 64 16 a46 b610 
a47*b710 64 16 a47 b710 
a48*b810 64 16 a48 b810 
a49*b910 64 16 a49 b910 
a410*b1010 64 16 a410 b1010 
C410 64 16 a41*b110 a42*b210 a43*b310 a44*b410 a45*b510 a46*b610 a47*b710 a48*b810 a49*b910 a410*b1010 
a51*b11 64 16 a51 b11 
a52*b21 64 16 a52 b21 
a53*b31 64 16 a53 b31 
a54*b41 64 16 a54 b41 
a55*b51 64 16 a55 b51 
a56*b61 64 16 a56 b61 
a57*b71 64 16 a57 b71 
a58*b81 64 16 a58 b81 
a59*b91 64 16 a59 b91 
a510*b101 64 16 a510 b101 
C51 64 16 a51*b11 a52*b21 a53*b31 a54*b41 a55*b51 a56*b61 a57*b71 a58*b81 a59*b91 a510*b101 
a51*b12 64 16 a51 b12 
a52*b22 64 16 a52 b22 
a53*b32 64 16 a53 b32 
a54*b42 64 16 a54 b42 
a55*b52 64 16 a55 b52 
a56*b62 64 16 a56 b62 
a57*b72 64 16 a57 b72 
a58*b82 64 16 a58 b82 
a59*b92 64 16 a59 b92 
a510*b102 64 16 a510 b102 
C52 64 16 a51*b12 a52*b22 a53*b32 a54*b42 a55*b52 a56*b62 a57*b72 a58*b82 a59*b92 a510*b102 
a51*b13 64 16 a51 b13 
a52*b23 64 16 a52 b23 
a53*b33 64 16 a53 b33 
a54*b43 64 16 a54 b43 
a55*b53 64 16 a55 b53 
a56*b63 64 16 a56 b63 
a57*b73 64 16 a57 b73 
a58*b83 64 16 a58 b83 
a59*b93 64 16 a59 b93 
a510*b103 64 16 a510 b103 
C53 64 16 a51*b13 a52*b23 a53*b33 a54*b43 a55*b53 a56*b63 a57*b73 a58*b83 a59*b93 a510*b103 
a51*b14 64 16 a51 b14 
a52*b24 64 16 a52 b24 
a53*b34 64 16 a53 b34 
a54*b44 64 16 a54 b44 
a55*b54 64 16 a55 b54 
a56*b64 64 16 a56 b64 
a57*b74 64 16 a57 b74 
a58*b84 64 16 a58 b84 
a59*b94 64 16 a59 b94 
a510*b104 64 16 a510 b104 
C54 64 16 a51*b14 a52*b24 a53*b34 a54*b44 a55*b54 a56*b64 a57*b74 a58*b84 a59*b94 a510*b104 
a51*b15 64 16 a51 b15 
a52*b25 64 16 a52 b25 
a53*b35 64 16 a53 b35 
a54*b45 64 16 a54 b45 
a55*b55 64 16 a55 b55 
a56*b65 64 16 a56 b65 
a57*b75 64 16 a57 b75 
a58*b85 64 16 a58 b85 
a59*b95 64 16 a59 b95 
a510*b105 64 16 a510 b105 
C55 64 16 a51*b15 a52*b25 a53*b35 a54*b45 a55*b55 a56*b65 a57*b75 a58*b85 a59*b95 a510*b105 
a51*b16 64 16 a51 b16 
a52*b26 64 16 a52 b26 
a53*b36 64 16 a53 b36 
a54*b46 64 16 a54 b46 
a55*b56 64 16 a55 b56 
a56*b66 64 16 a56 b66 
a57*b76 64 16 a57 b76 
a58*b86 64 16 a58 b86 
a59*b96 64 16 a59 b96 
a510*b106 64 16 a510 b106 
C56 64 16 a51*b16 a52*b26 a53*b36 a54*b46 a55*b56 a56*b66 a57*b76 a58*b86 a59*b96 a510*b106 
a51*b17 64 16 a51 b17 
a52*b27 64 16 a52 b27 
a53*b37 64 16 a53 b37 
a54*b47 64 16 a54 b47 
a55*b57 64 16 a55 b57 
a56*b67 64 16 a56 b67 
a57*b77 64 16 a57 b77 
a58*b87 64 16 a58 b87 
a59*b97 64 16 a59 b97 
a510*b107 64 16 a510 b107 
C57 64 16 a51*b17 a52*b27 a53*b37 a54*b47 a55*b57 a56*b67 a57*b77 a58*b87 a59*b97 a510*b107 
a51*b18 64 16 a51 b18 
a52*b28 64 16 a52 b28 
a53*b38 64 16 a53 b38 
a54*b48 64 16 a54 b48 
a55*b58 64 16 a55 b58 
a56*b68 64 16 a56 b68 
a57*b78 64 16 a57 b78 
a58*b88 64 16 a58 b88 
a59*b98 64 16 a59 b98 
a510*b108 64 16 a510 b108 
C58 64 16 a51*b18 a52*b28 a53*b38 a54*b48 a55*b58 a56*b68 a57*b78 a58*b88 a59*b98 a510*b108 
a51*b19 64 16 a51 b19 
a52*b29 64 16 a52 b29 
a53*b39 64 16 a53 b39 
a54*b49 64 16 a54 b49 
a55*b59 64 16 a55 b59 
a56*b69 64 16 a56 b69 
a57*b79 64 16 a57 b79 
