split-a 6272 3136 
a927 0 4 split-a 
a928 0 4 split-a 
a101 0 4 split-a 
a102 0 4 split-a 
a103 0 4 split-a 
a104 0 4 split-a 
a105 0 4 split-a 
a106 0 4 split-a 
a107 0 4 split-a 
a108 0 4 split-a 
a109 0 4 split-a 
a1010 0 4 split-a 
a1011 0 4 split-a 
a1012 0 4 split-a 
a1013 0 4 split-a 
a1014 0 4 split-a 
a1015 0 4 split-a 
a1016 0 4 split-a 
a1017 0 4 split-a 
a1018 0 4 split-a 
a1019 0 4 split-a 
a1020 0 4 split-a 
a1021 0 4 split-a 
a1022 0 4 split-a 
a1023 0 4 split-a 
a1024 0 4 split-a 
a1025 0 4 split-a 
a1026 0 4 split-a 
a1027 0 4 split-a 
a1028 0 4 split-a 
a111 0 4 split-a 
a112 0 4 split-a 
a113 0 4 split-a 
a114 0 4 split-a 
a115 0 4 split-a 
a116 0 4 split-a 
a117 0 4 split-a 
a118 0 4 split-a 
a119 0 4 split-a 
a1110 0 4 split-a 
a1111 0 4 split-a 
a1112 0 4 split-a 
a1113 0 4 split-a 
a1114 0 4 split-a 
a1115 0 4 split-a 
a1116 0 4 split-a 
a1117 0 4 split-a 
a1118 0 4 split-a 
a1119 0 4 split-a 
a1120 0 4 split-a 
a1121 0 4 split-a 
a1122 0 4 split-a 
a1123 0 4 split-a 
a1124 0 4 split-a 
a1125 0 4 split-a 
a1126 0 4 split-a 
a1127 0 4 split-a 
a1128 0 4 split-a 
a121 0 4 split-a 
a122 0 4 split-a 
a123 0 4 split-a 
a124 0 4 split-a 
a125 0 4 split-a 
a126 0 4 split-a 
a127 0 4 split-a 
a128 0 4 split-a 
a129 0 4 split-a 
a1210 0 4 split-a 
a1211 0 4 split-a 
a1212 0 4 split-a 
a1213 0 4 split-a 
a1214 0 4 split-a 
a1215 0 4 split-a 
a1216 0 4 split-a 
a1217 0 4 split-a 
a1218 0 4 split-a 
a1219 0 4 split-a 
a1220 0 4 split-a 
a1221 0 4 split-a 
a1222 0 4 split-a 
a1223 0 4 split-a 
a1224 0 4 split-a 
a1225 0 4 split-a 
a1226 0 4 split-a 
a1227 0 4 split-a 
a1228 0 4 split-a 
a131 0 4 split-a 
a132 0 4 split-a 
a133 0 4 split-a 
a134 0 4 split-a 
a135 0 4 split-a 
a136 0 4 split-a 
a137 0 4 split-a 
a138 0 4 split-a 
a139 0 4 split-a 
a1310 0 4 split-a 
a1311 0 4 split-a 
a1312 0 4 split-a 
a1313 0 4 split-a 
a1314 0 4 split-a 
a1315 0 4 split-a 
a1316 0 4 split-a 
a1317 0 4 split-a 
a1318 0 4 split-a 
a1319 0 4 split-a 
a1320 0 4 split-a 
a1321 0 4 split-a 
a1322 0 4 split-a 
a1323 0 4 split-a 
a1324 0 4 split-a 
a1325 0 4 split-a 
a1326 0 4 split-a 
a1327 0 4 split-a 
a1328 0 4 split-a 
a141 0 4 split-a 
a142 0 4 split-a 
a143 0 4 split-a 
a144 0 4 split-a 
a145 0 4 split-a 
a146 0 4 split-a 
a147 0 4 split-a 
a148 0 4 split-a 
a149 0 4 split-a 
a1410 0 4 split-a 
a1411 0 4 split-a 
a1412 0 4 split-a 
a1413 0 4 split-a 
a1414 0 4 split-a 
a1415 0 4 split-a 
a1416 0 4 split-a 
a1417 0 4 split-a 
a1418 0 4 split-a 
a1419 0 4 split-a 
a1420 0 4 split-a 
a1421 0 4 split-a 
a1422 0 4 split-a 
a1423 0 4 split-a 
a1424 0 4 split-a 
a1425 0 4 split-a 
a1426 0 4 split-a 
a1427 0 4 split-a 
a1428 0 4 split-a 
a151 0 4 split-a 
a152 0 4 split-a 
a153 0 4 split-a 
a154 0 4 split-a 
a155 0 4 split-a 
a156 0 4 split-a 
a157 0 4 split-a 
a158 0 4 split-a 
a159 0 4 split-a 
a1510 0 4 split-a 
a1511 0 4 split-a 
a1512 0 4 split-a 
a1513 0 4 split-a 
a1514 0 4 split-a 
a1515 0 4 split-a 
a1516 0 4 split-a 
a1517 0 4 split-a 
a1518 0 4 split-a 
a1519 0 4 split-a 
a1520 0 4 split-a 
a1521 0 4 split-a 
a1522 0 4 split-a 
a1523 0 4 split-a 
a1524 0 4 split-a 
a1525 0 4 split-a 
a1526 0 4 split-a 
a1527 0 4 split-a 
a1528 0 4 split-a 
a161 0 4 split-a 
a162 0 4 split-a 
a163 0 4 split-a 
a164 0 4 split-a 
a165 0 4 split-a 
a166 0 4 split-a 
a167 0 4 split-a 
a168 0 4 split-a 
a169 0 4 split-a 
a1610 0 4 split-a 
a1611 0 4 split-a 
a1612 0 4 split-a 
a1613 0 4 split-a 
a1614 0 4 split-a 
a1615 0 4 split-a 
a1616 0 4 split-a 
a1617 0 4 split-a 
a1618 0 4 split-a 
a1619 0 4 split-a 
a1620 0 4 split-a 
a1621 0 4 split-a 
a1622 0 4 split-a 
a1623 0 4 split-a 
a1624 0 4 split-a 
a1625 0 4 split-a 
a1626 0 4 split-a 
a1627 0 4 split-a 
a1628 0 4 split-a 
a171 0 4 split-a 
a172 0 4 split-a 
a173 0 4 split-a 
a174 0 4 split-a 
a175 0 4 split-a 
a176 0 4 split-a 
a177 0 4 split-a 
a178 0 4 split-a 
a179 0 4 split-a 
a1710 0 4 split-a 
a1711 0 4 split-a 
a1712 0 4 split-a 
a1713 0 4 split-a 
a1714 0 4 split-a 
a1715 0 4 split-a 
a1716 0 4 split-a 
a1717 0 4 split-a 
a1718 0 4 split-a 
a1719 0 4 split-a 
a1720 0 4 split-a 
a1721 0 4 split-a 
a1722 0 4 split-a 
a1723 0 4 split-a 
a1724 0 4 split-a 
a1725 0 4 split-a 
a1726 0 4 split-a 
a1727 0 4 split-a 
a1728 0 4 split-a 
a181 0 4 split-a 
a182 0 4 split-a 
a183 0 4 split-a 
a184 0 4 split-a 
a185 0 4 split-a 
a186 0 4 split-a 
a187 0 4 split-a 
a188 0 4 split-a 
a189 0 4 split-a 
a1810 0 4 split-a 
a1811 0 4 split-a 
a1812 0 4 split-a 
a1813 0 4 split-a 
a1814 0 4 split-a 
a1815 0 4 split-a 
a1816 0 4 split-a 
a1817 0 4 split-a 
a1818 0 4 split-a 
a1819 0 4 split-a 
a1820 0 4 split-a 
a1821 0 4 split-a 
a1822 0 4 split-a 
a1823 0 4 split-a 
a1824 0 4 split-a 
a1825 0 4 split-a 
a1826 0 4 split-a 
a1827 0 4 split-a 
a1828 0 4 split-a 
a191 0 4 split-a 
a192 0 4 split-a 
a193 0 4 split-a 
a194 0 4 split-a 
a195 0 4 split-a 
a196 0 4 split-a 
a197 0 4 split-a 
a198 0 4 split-a 
a199 0 4 split-a 
a1910 0 4 split-a 
a1911 0 4 split-a 
a1912 0 4 split-a 
a1913 0 4 split-a 
a1914 0 4 split-a 
a1915 0 4 split-a 
a1916 0 4 split-a 
a1917 0 4 split-a 
a1918 0 4 split-a 
a1919 0 4 split-a 
a1920 0 4 split-a 
a1921 0 4 split-a 
a1922 0 4 split-a 
a1923 0 4 split-a 
a1924 0 4 split-a 
a1925 0 4 split-a 
a1926 0 4 split-a 
a1927 0 4 split-a 
a1928 0 4 split-a 
a201 0 4 split-a 
a202 0 4 split-a 
a203 0 4 split-a 
a204 0 4 split-a 
a205 0 4 split-a 
a206 0 4 split-a 
a207 0 4 split-a 
a208 0 4 split-a 
a209 0 4 split-a 
a2010 0 4 split-a 
a2011 0 4 split-a 
a2012 0 4 split-a 
a2013 0 4 split-a 
a2014 0 4 split-a 
a2015 0 4 split-a 
a2016 0 4 split-a 
a2017 0 4 split-a 
a2018 0 4 split-a 
a2019 0 4 split-a 
a2020 0 4 split-a 
a2021 0 4 split-a 
a2022 0 4 split-a 
a2023 0 4 split-a 
a2024 0 4 split-a 
a2025 0 4 split-a 
a2026 0 4 split-a 
a2027 0 4 split-a 
a2028 0 4 split-a 
a211 0 4 split-a 
a212 0 4 split-a 
a213 0 4 split-a 
a214 0 4 split-a 
a215 0 4 split-a 
a216 0 4 split-a 
a217 0 4 split-a 
a218 0 4 split-a 
a219 0 4 split-a 
a2110 0 4 split-a 
a2111 0 4 split-a 
a2112 0 4 split-a 
a2113 0 4 split-a 
a2114 0 4 split-a 
a2115 0 4 split-a 
a2116 0 4 split-a 
a2117 0 4 split-a 
a2118 0 4 split-a 
a2119 0 4 split-a 
a2120 0 4 split-a 
a2121 0 4 split-a 
a2122 0 4 split-a 
a2123 0 4 split-a 
a2124 0 4 split-a 
a2125 0 4 split-a 
a2126 0 4 split-a 
a2127 0 4 split-a 
a2128 0 4 split-a 
a221 0 4 split-a 
a222 0 4 split-a 
a223 0 4 split-a 
a224 0 4 split-a 
a225 0 4 split-a 
a226 0 4 split-a 
a227 0 4 split-a 
a228 0 4 split-a 
a229 0 4 split-a 
a2210 0 4 split-a 
a2211 0 4 split-a 
a2212 0 4 split-a 
a2213 0 4 split-a 
a2214 0 4 split-a 
a2215 0 4 split-a 
a2216 0 4 split-a 
a2217 0 4 split-a 
a2218 0 4 split-a 
a2219 0 4 split-a 
a2220 0 4 split-a 
a2221 0 4 split-a 
a2222 0 4 split-a 
a2223 0 4 split-a 
a2224 0 4 split-a 
a2225 0 4 split-a 
a2226 0 4 split-a 
a2227 0 4 split-a 
a2228 0 4 split-a 
a231 0 4 split-a 
a232 0 4 split-a 
a233 0 4 split-a 
a234 0 4 split-a 
a235 0 4 split-a 
a236 0 4 split-a 
a237 0 4 split-a 
a238 0 4 split-a 
a239 0 4 split-a 
a2310 0 4 split-a 
a2311 0 4 split-a 
a2312 0 4 split-a 
a2313 0 4 split-a 
a2314 0 4 split-a 
a2315 0 4 split-a 
a2316 0 4 split-a 
a2317 0 4 split-a 
a2318 0 4 split-a 
a2319 0 4 split-a 
a2320 0 4 split-a 
a2321 0 4 split-a 
a2322 0 4 split-a 
a2323 0 4 split-a 
a2324 0 4 split-a 
a2325 0 4 split-a 
a2326 0 4 split-a 
a2327 0 4 split-a 
a2328 0 4 split-a 
a241 0 4 split-a 
a242 0 4 split-a 
a243 0 4 split-a 
a244 0 4 split-a 
a245 0 4 split-a 
a246 0 4 split-a 
a247 0 4 split-a 
a248 0 4 split-a 
a249 0 4 split-a 
a2410 0 4 split-a 
a2411 0 4 split-a 
a2412 0 4 split-a 
a2413 0 4 split-a 
a2414 0 4 split-a 
a2415 0 4 split-a 
a2416 0 4 split-a 
a2417 0 4 split-a 
a2418 0 4 split-a 
a2419 0 4 split-a 
a2420 0 4 split-a 
a2421 0 4 split-a 
a2422 0 4 split-a 
a2423 0 4 split-a 
a2424 0 4 split-a 
a2425 0 4 split-a 
a2426 0 4 split-a 
a2427 0 4 split-a 
a2428 0 4 split-a 
a251 0 4 split-a 
a252 0 4 split-a 
a253 0 4 split-a 
a254 0 4 split-a 
a255 0 4 split-a 
a256 0 4 split-a 
a257 0 4 split-a 
a258 0 4 split-a 
a259 0 4 split-a 
a2510 0 4 split-a 
a2511 0 4 split-a 
a2512 0 4 split-a 
a2513 0 4 split-a 
a2514 0 4 split-a 
a2515 0 4 split-a 
a2516 0 4 split-a 
a2517 0 4 split-a 
a2518 0 4 split-a 
a2519 0 4 split-a 
a2520 0 4 split-a 
a2521 0 4 split-a 
a2522 0 4 split-a 
a2523 0 4 split-a 
a2524 0 4 split-a 
a2525 0 4 split-a 
a2526 0 4 split-a 
a2527 0 4 split-a 
a2528 0 4 split-a 
a261 0 4 split-a 
a262 0 4 split-a 
a263 0 4 split-a 
a264 0 4 split-a 
a265 0 4 split-a 
a266 0 4 split-a 
a267 0 4 split-a 
a268 0 4 split-a 
a269 0 4 split-a 
a2610 0 4 split-a 
a2611 0 4 split-a 
a2612 0 4 split-a 
a2613 0 4 split-a 
a2614 0 4 split-a 
a2615 0 4 split-a 
a2616 0 4 split-a 
a2617 0 4 split-a 
a2618 0 4 split-a 
a2619 0 4 split-a 
a2620 0 4 split-a 
a2621 0 4 split-a 
a2622 0 4 split-a 
a2623 0 4 split-a 
a2624 0 4 split-a 
a2625 0 4 split-a 
a2626 0 4 split-a 
a2627 0 4 split-a 
a2628 0 4 split-a 
a271 0 4 split-a 
a272 0 4 split-a 
a273 0 4 split-a 
a274 0 4 split-a 
a275 0 4 split-a 
a276 0 4 split-a 
a277 0 4 split-a 
a278 0 4 split-a 
a279 0 4 split-a 
a2710 0 4 split-a 
a2711 0 4 split-a 
a2712 0 4 split-a 
a2713 0 4 split-a 
a2714 0 4 split-a 
a2715 0 4 split-a 
a2716 0 4 split-a 
a2717 0 4 split-a 
a2718 0 4 split-a 
a2719 0 4 split-a 
a2720 0 4 split-a 
a2721 0 4 split-a 
a2722 0 4 split-a 
a2723 0 4 split-a 
a2724 0 4 split-a 
a2725 0 4 split-a 
a2726 0 4 split-a 
a2727 0 4 split-a 
a2728 0 4 split-a 
a281 0 4 split-a 
a282 0 4 split-a 
a283 0 4 split-a 
a284 0 4 split-a 
a285 0 4 split-a 
a286 0 4 split-a 
a287 0 4 split-a 
a288 0 4 split-a 
a289 0 4 split-a 
a2810 0 4 split-a 
a2811 0 4 split-a 
a2812 0 4 split-a 
a2813 0 4 split-a 
a2814 0 4 split-a 
a2815 0 4 split-a 
a2816 0 4 split-a 
a2817 0 4 split-a 
a2818 0 4 split-a 
a2819 0 4 split-a 
a2820 0 4 split-a 
a2821 0 4 split-a 
a2822 0 4 split-a 
a2823 0 4 split-a 
a2824 0 4 split-a 
a2825 0 4 split-a 
a2826 0 4 split-a 
a2827 0 4 split-a 
a2828 0 4 split-a 
split-b 6272 3136 
b11 0 4 split-b 
b12 0 4 split-b 
b13 0 4 split-b 
b14 0 4 split-b 
b15 0 4 split-b 
b16 0 4 split-b 
b17 0 4 split-b 
b18 0 4 split-b 
b19 0 4 split-b 
b110 0 4 split-b 
b111 0 4 split-b 
b112 0 4 split-b 
b113 0 4 split-b 
b114 0 4 split-b 
b115 0 4 split-b 
b116 0 4 split-b 
b117 0 4 split-b 
b118 0 4 split-b 
b119 0 4 split-b 
b120 0 4 split-b 
b121 0 4 split-b 
b122 0 4 split-b 
b123 0 4 split-b 
b124 0 4 split-b 
b125 0 4 split-b 
b126 0 4 split-b 
b127 0 4 split-b 
b128 0 4 split-b 
b21 0 4 split-b 
b22 0 4 split-b 
b23 0 4 split-b 
b24 0 4 split-b 
b25 0 4 split-b 
b26 0 4 split-b 
b27 0 4 split-b 
b28 0 4 split-b 
b29 0 4 split-b 
b210 0 4 split-b 
b211 0 4 split-b 
b212 0 4 split-b 
b213 0 4 split-b 
b214 0 4 split-b 
b215 0 4 split-b 
b216 0 4 split-b 
b217 0 4 split-b 
b218 0 4 split-b 
b219 0 4 split-b 
b220 0 4 split-b 
b221 0 4 split-b 
b222 0 4 split-b 
b223 0 4 split-b 
b224 0 4 split-b 
b225 0 4 split-b 
b226 0 4 split-b 
b227 0 4 split-b 
b228 0 4 split-b 
b31 0 4 split-b 
b32 0 4 split-b 
b33 0 4 split-b 
b34 0 4 split-b 
b35 0 4 split-b 
b36 0 4 split-b 
b37 0 4 split-b 
b38 0 4 split-b 
b39 0 4 split-b 
b310 0 4 split-b 
b311 0 4 split-b 
b312 0 4 split-b 
b313 0 4 split-b 
b314 0 4 split-b 
b315 0 4 split-b 
b316 0 4 split-b 
b317 0 4 split-b 
b318 0 4 split-b 
b319 0 4 split-b 
b320 0 4 split-b 
b321 0 4 split-b 
b322 0 4 split-b 
b323 0 4 split-b 
b324 0 4 split-b 
b325 0 4 split-b 
b326 0 4 split-b 
b327 0 4 split-b 
b328 0 4 split-b 
b41 0 4 split-b 
b42 0 4 split-b 
b43 0 4 split-b 
b44 0 4 split-b 
b45 0 4 split-b 
b46 0 4 split-b 
b47 0 4 split-b 
b48 0 4 split-b 
b49 0 4 split-b 
b410 0 4 split-b 
b411 0 4 split-b 
b412 0 4 split-b 
b413 0 4 split-b 
b414 0 4 split-b 
b415 0 4 split-b 
b416 0 4 split-b 
b417 0 4 split-b 
b418 0 4 split-b 
b419 0 4 split-b 
b420 0 4 split-b 
b421 0 4 split-b 
b422 0 4 split-b 
b423 0 4 split-b 
b424 0 4 split-b 
b425 0 4 split-b 
b426 0 4 split-b 
b427 0 4 split-b 
b428 0 4 split-b 
b51 0 4 split-b 
b52 0 4 split-b 
b53 0 4 split-b 
b54 0 4 split-b 
b55 0 4 split-b 
b56 0 4 split-b 
b57 0 4 split-b 
b58 0 4 split-b 
b59 0 4 split-b 
b510 0 4 split-b 
b511 0 4 split-b 
b512 0 4 split-b 
b513 0 4 split-b 
b514 0 4 split-b 
b515 0 4 split-b 
b516 0 4 split-b 
b517 0 4 split-b 
b518 0 4 split-b 
b519 0 4 split-b 
b520 0 4 split-b 
b521 0 4 split-b 
b522 0 4 split-b 
b523 0 4 split-b 
b524 0 4 split-b 
b525 0 4 split-b 
b526 0 4 split-b 
b527 0 4 split-b 
b528 0 4 split-b 
b61 0 4 split-b 
b62 0 4 split-b 
b63 0 4 split-b 
b64 0 4 split-b 
b65 0 4 split-b 
b66 0 4 split-b 
b67 0 4 split-b 
b68 0 4 split-b 
b69 0 4 split-b 
b610 0 4 split-b 
b611 0 4 split-b 
b612 0 4 split-b 
b613 0 4 split-b 
b614 0 4 split-b 
b615 0 4 split-b 
b616 0 4 split-b 
b617 0 4 split-b 
b618 0 4 split-b 
b619 0 4 split-b 
b620 0 4 split-b 
b621 0 4 split-b 
b622 0 4 split-b 
b623 0 4 split-b 
b624 0 4 split-b 
b625 0 4 split-b 
b626 0 4 split-b 
b627 0 4 split-b 
b628 0 4 split-b 
b71 0 4 split-b 
b72 0 4 split-b 
b73 0 4 split-b 
b74 0 4 split-b 
b75 0 4 split-b 
b76 0 4 split-b 
b77 0 4 split-b 
b78 0 4 split-b 
b79 0 4 split-b 
b710 0 4 split-b 
b711 0 4 split-b 
b712 0 4 split-b 
b713 0 4 split-b 
b714 0 4 split-b 
b715 0 4 split-b 
b716 0 4 split-b 
b717 0 4 split-b 
b718 0 4 split-b 
b719 0 4 split-b 
b720 0 4 split-b 
b721 0 4 split-b 
b722 0 4 split-b 
b723 0 4 split-b 
b724 0 4 split-b 
b725 0 4 split-b 
b726 0 4 split-b 
b727 0 4 split-b 
b728 0 4 split-b 
b81 0 4 split-b 
b82 0 4 split-b 
b83 0 4 split-b 
b84 0 4 split-b 
b85 0 4 split-b 
b86 0 4 split-b 
b87 0 4 split-b 
b88 0 4 split-b 
b89 0 4 split-b 
b810 0 4 split-b 
b811 0 4 split-b 
b812 0 4 split-b 
b813 0 4 split-b 
b814 0 4 split-b 
b815 0 4 split-b 
b816 0 4 split-b 
b817 0 4 split-b 
b818 0 4 split-b 
b819 0 4 split-b 
b820 0 4 split-b 
b821 0 4 split-b 
b822 0 4 split-b 
b823 0 4 split-b 
b824 0 4 split-b 
b825 0 4 split-b 
b826 0 4 split-b 
b827 0 4 split-b 
b828 0 4 split-b 
b91 0 4 split-b 
b92 0 4 split-b 
b93 0 4 split-b 
b94 0 4 split-b 
b95 0 4 split-b 
b96 0 4 split-b 
b97 0 4 split-b 
b98 0 4 split-b 
b99 0 4 split-b 
b910 0 4 split-b 
b911 0 4 split-b 
b912 0 4 split-b 
b913 0 4 split-b 
b914 0 4 split-b 
b915 0 4 split-b 
b916 0 4 split-b 
b917 0 4 split-b 
b918 0 4 split-b 
b919 0 4 split-b 
b920 0 4 split-b 
b921 0 4 split-b 
b922 0 4 split-b 
b923 0 4 split-b 
b924 0 4 split-b 
b925 0 4 split-b 
b926 0 4 split-b 
b927 0 4 split-b 
b928 0 4 split-b 
b101 0 4 split-b 
b102 0 4 split-b 
b103 0 4 split-b 
b104 0 4 split-b 
b105 0 4 split-b 
b106 0 4 split-b 
b107 0 4 split-b 
b108 0 4 split-b 
b109 0 4 split-b 
b1010 0 4 split-b 
b1011 0 4 split-b 
b1012 0 4 split-b 
b1013 0 4 split-b 
b1014 0 4 split-b 
b1015 0 4 split-b 
b1016 0 4 split-b 
b1017 0 4 split-b 
b1018 0 4 split-b 
b1019 0 4 split-b 
b1020 0 4 split-b 
b1021 0 4 split-b 
b1022 0 4 split-b 
b1023 0 4 split-b 
b1024 0 4 split-b 
b1025 0 4 split-b 
b1026 0 4 split-b 
b1027 0 4 split-b 
b1028 0 4 split-b 
b111 0 4 split-b 
b112 0 4 split-b 
b113 0 4 split-b 
b114 0 4 split-b 
b115 0 4 split-b 
b116 0 4 split-b 
b117 0 4 split-b 
b118 0 4 split-b 
b119 0 4 split-b 
b1110 0 4 split-b 
b1111 0 4 split-b 
b1112 0 4 split-b 
b1113 0 4 split-b 
b1114 0 4 split-b 
b1115 0 4 split-b 
b1116 0 4 split-b 
b1117 0 4 split-b 
b1118 0 4 split-b 
b1119 0 4 split-b 
b1120 0 4 split-b 
b1121 0 4 split-b 
b1122 0 4 split-b 
b1123 0 4 split-b 
b1124 0 4 split-b 
b1125 0 4 split-b 
b1126 0 4 split-b 
b1127 0 4 split-b 
b1128 0 4 split-b 
b121 0 4 split-b 
b122 0 4 split-b 
b123 0 4 split-b 
b124 0 4 split-b 
b125 0 4 split-b 
b126 0 4 split-b 
b127 0 4 split-b 
b128 0 4 split-b 
b129 0 4 split-b 
b1210 0 4 split-b 
b1211 0 4 split-b 
b1212 0 4 split-b 
b1213 0 4 split-b 
b1214 0 4 split-b 
b1215 0 4 split-b 
b1216 0 4 split-b 
b1217 0 4 split-b 
b1218 0 4 split-b 
b1219 0 4 split-b 
b1220 0 4 split-b 
b1221 0 4 split-b 
b1222 0 4 split-b 
b1223 0 4 split-b 
b1224 0 4 split-b 
b1225 0 4 split-b 
b1226 0 4 split-b 
b1227 0 4 split-b 
b1228 0 4 split-b 
b131 0 4 split-b 
b132 0 4 split-b 
b133 0 4 split-b 
b134 0 4 split-b 
b135 0 4 split-b 
b136 0 4 split-b 
b137 0 4 split-b 
b138 0 4 split-b 
b139 0 4 split-b 
