split-a 3200 1600 
b84 0 25 split-b 
b85 0 25 split-b 
b86 0 25 split-b 
b87 0 25 split-b 
b88 0 25 split-b 
a11*b11 125 25 a11 b11 
a12*b21 125 25 a12 b21 
a13*b31 125 25 a13 b31 
a14*b41 125 25 a14 b41 
a15*b51 125 25 a15 b51 
a16*b61 125 25 a16 b61 
a17*b71 125 25 a17 b71 
a18*b81 125 25 a18 b81 
C11 100 25 a11*b11 a12*b21 a13*b31 a14*b41 a15*b51 a16*b61 a17*b71 a18*b81
a11*b12 125 25 a11 b12 
a12*b22 125 25 a12 b22 
a13*b32 125 25 a13 b32 
a14*b42 125 25 a14 b42 
a15*b52 125 25 a15 b52 
a16*b62 125 25 a16 b62 
a17*b72 125 25 a17 b72 
a18*b82 125 25 a18 b82 
C12 100 25 a11*b12 a12*b22 a13*b32 a14*b42 a15*b52 a16*b62 a17*b72 a18*b82
a11*b13 125 25 a11 b13 
a12*b23 125 25 a12 b23 
a13*b33 125 25 a13 b33 
a14*b43 125 25 a14 b43 
a15*b53 125 25 a15 b53 
a16*b63 125 25 a16 b63 
a17*b73 125 25 a17 b73 
a18*b83 125 25 a18 b83 
C13 100 25 a11*b13 a12*b23 a13*b33 a14*b43 a15*b53 a16*b63 a17*b73 a18*b83
a11*b14 125 25 a11 b14 
a12*b24 125 25 a12 b24 
a13*b34 125 25 a13 b34 
a14*b44 125 25 a14 b44 
a15*b54 125 25 a15 b54 
a16*b64 125 25 a16 b64 
a17*b74 125 25 a17 b74 
a18*b84 125 25 a18 b84 
C14 100 25 a11*b14 a12*b24 a13*b34 a14*b44 a15*b54 a16*b64 a17*b74 a18*b84
a11*b15 125 25 a11 b15 
a12*b25 125 25 a12 b25 
a13*b35 125 25 a13 b35 
a14*b45 125 25 a14 b45 
a15*b55 125 25 a15 b55 
a16*b65 125 25 a16 b65 
a17*b75 125 25 a17 b75 
a18*b85 125 25 a18 b85 
C15 100 25 a11*b15 a12*b25 a13*b35 a14*b45 a15*b55 a16*b65 a17*b75 a18*b85
a11*b16 125 25 a11 b16 
a12*b26 125 25 a12 b26 
a13*b36 125 25 a13 b36 
a14*b46 125 25 a14 b46 
a15*b56 125 25 a15 b56 
a16*b66 125 25 a16 b66 
a17*b76 125 25 a17 b76 
a18*b86 125 25 a18 b86 
C16 100 25 a11*b16 a12*b26 a13*b36 a14*b46 a15*b56 a16*b66 a17*b76 a18*b86
a11*b17 125 25 a11 b17 
a12*b27 125 25 a12 b27 
a13*b37 125 25 a13 b37 
a14*b47 125 25 a14 b47 
a15*b57 125 25 a15 b57 
a16*b67 125 25 a16 b67 
a17*b77 125 25 a17 b77 
a18*b87 125 25 a18 b87 
C17 100 25 a11*b17 a12*b27 a13*b37 a14*b47 a15*b57 a16*b67 a17*b77 a18*b87
a11*b18 125 25 a11 b18 
a12*b28 125 25 a12 b28 
a13*b38 125 25 a13 b38 
a14*b48 125 25 a14 b48 
a15*b58 125 25 a15 b58 
a16*b68 125 25 a16 b68 
a17*b78 125 25 a17 b78 
a18*b88 125 25 a18 b88 
C18 100 25 a11*b18 a12*b28 a13*b38 a14*b48 a15*b58 a16*b68 a17*b78 a18*b88
a21*b11 125 25 a21 b11 
a22*b21 125 25 a22 b21 
a23*b31 125 25 a23 b31 
a24*b41 125 25 a24 b41 
a25*b51 125 25 a25 b51 
a26*b61 125 25 a26 b61 
a27*b71 125 25 a27 b71 
a28*b81 125 25 a28 b81 
C21 100 25 a21*b11 a22*b21 a23*b31 a24*b41 a25*b51 a26*b61 a27*b71 a28*b81
a21*b12 125 25 a21 b12 
a22*b22 125 25 a22 b22 
a23*b32 125 25 a23 b32 
a24*b42 125 25 a24 b42 
a25*b52 125 25 a25 b52 
a26*b62 125 25 a26 b62 
a27*b72 125 25 a27 b72 
a28*b82 125 25 a28 b82 
C22 100 25 a21*b12 a22*b22 a23*b32 a24*b42 a25*b52 a26*b62 a27*b72 a28*b82
a21*b13 125 25 a21 b13 
a22*b23 125 25 a22 b23 
a23*b33 125 25 a23 b33 
a24*b43 125 25 a24 b43 
a25*b53 125 25 a25 b53 
a26*b63 125 25 a26 b63 
a27*b73 125 25 a27 b73 
a28*b83 125 25 a28 b83 
C23 100 25 a21*b13 a22*b23 a23*b33 a24*b43 a25*b53 a26*b63 a27*b73 a28*b83
a21*b14 125 25 a21 b14 
a22*b24 125 25 a22 b24 
a23*b34 125 25 a23 b34 
a24*b44 125 25 a24 b44 
a25*b54 125 25 a25 b54 
a26*b64 125 25 a26 b64 
a27*b74 125 25 a27 b74 
a28*b84 125 25 a28 b84 
C24 100 25 a21*b14 a22*b24 a23*b34 a24*b44 a25*b54 a26*b64 a27*b74 a28*b84
a21*b15 125 25 a21 b15 
a22*b25 125 25 a22 b25 
a23*b35 125 25 a23 b35 
a24*b45 125 25 a24 b45 
a25*b55 125 25 a25 b55 
a26*b65 125 25 a26 b65 
a27*b75 125 25 a27 b75 
a28*b85 125 25 a28 b85 
C25 100 25 a21*b15 a22*b25 a23*b35 a24*b45 a25*b55 a26*b65 a27*b75 a28*b85
a21*b16 125 25 a21 b16 
a22*b26 125 25 a22 b26 
a23*b36 125 25 a23 b36 
a24*b46 125 25 a24 b46 
a25*b56 125 25 a25 b56 
a26*b66 125 25 a26 b66 
a27*b76 125 25 a27 b76 
a28*b86 125 25 a28 b86 
C26 100 25 a21*b16 a22*b26 a23*b36 a24*b46 a25*b56 a26*b66 a27*b76 a28*b86
a21*b17 125 25 a21 b17 
a22*b27 125 25 a22 b27 
a23*b37 125 25 a23 b37 
a24*b47 125 25 a24 b47 
a25*b57 125 25 a25 b57 
a26*b67 125 25 a26 b67 
a27*b77 125 25 a27 b77 
a28*b87 125 25 a28 b87 
C27 100 25 a21*b17 a22*b27 a23*b37 a24*b47 a25*b57 a26*b67 a27*b77 a28*b87
a21*b18 125 25 a21 b18 
a22*b28 125 25 a22 b28 
a23*b38 125 25 a23 b38 
a24*b48 125 25 a24 b48 
a25*b58 125 25 a25 b58 
a26*b68 125 25 a26 b68 
a27*b78 125 25 a27 b78 
a28*b88 125 25 a28 b88 
C28 100 25 a21*b18 a22*b28 a23*b38 a24*b48 a25*b58 a26*b68 a27*b78 a28*b88
a31*b11 125 25 a31 b11 
a32*b21 125 25 a32 b21 
a33*b31 125 25 a33 b31 
a34*b41 125 25 a34 b41 
a35*b51 125 25 a35 b51 
a36*b61 125 25 a36 b61 
a37*b71 125 25 a37 b71 
a38*b81 125 25 a38 b81 
C31 100 25 a31*b11 a32*b21 a33*b31 a34*b41 a35*b51 a36*b61 a37*b71 a38*b81
a31*b12 125 25 a31 b12 
a32*b22 125 25 a32 b22 
a33*b32 125 25 a33 b32 
a34*b42 125 25 a34 b42 
a35*b52 125 25 a35 b52 
a36*b62 125 25 a36 b62 
a37*b72 125 25 a37 b72 
a38*b82 125 25 a38 b82 
C32 100 25 a31*b12 a32*b22 a33*b32 a34*b42 a35*b52 a36*b62 a37*b72 a38*b82
a31*b13 125 25 a31 b13 
a32*b23 125 25 a32 b23 
a33*b33 125 25 a33 b33 
a34*b43 125 25 a34 b43 
a35*b53 125 25 a35 b53 
a36*b63 125 25 a36 b63 
a37*b73 125 25 a37 b73 
a38*b83 125 25 a38 b83 
C33 100 25 a31*b13 a32*b23 a33*b33 a34*b43 a35*b53 a36*b63 a37*b73 a38*b83
a31*b14 125 25 a31 b14 
a32*b24 125 25 a32 b24 
a33*b34 125 25 a33 b34 
a34*b44 125 25 a34 b44 
a35*b54 125 25 a35 b54 
a36*b64 125 25 a36 b64 
a37*b74 125 25 a37 b74 
a38*b84 125 25 a38 b84 
C34 100 25 a31*b14 a32*b24 a33*b34 a34*b44 a35*b54 a36*b64 a37*b74 a38*b84
a31*b15 125 25 a31 b15 
a32*b25 125 25 a32 b25 
a33*b35 125 25 a33 b35 
a34*b45 125 25 a34 b45 
a35*b55 125 25 a35 b55 
a36*b65 125 25 a36 b65 
a37*b75 125 25 a37 b75 
a38*b85 125 25 a38 b85 
C35 100 25 a31*b15 a32*b25 a33*b35 a34*b45 a35*b55 a36*b65 a37*b75 a38*b85
a31*b16 125 25 a31 b16 
a32*b26 125 25 a32 b26 
a33*b36 125 25 a33 b36 
a34*b46 125 25 a34 b46 
a35*b56 125 25 a35 b56 
a36*b66 125 25 a36 b66 
a37*b76 125 25 a37 b76 
a38*b86 125 25 a38 b86 
C36 100 25 a31*b16 a32*b26 a33*b36 a34*b46 a35*b56 a36*b66 a37*b76 a38*b86
a31*b17 125 25 a31 b17 
a32*b27 125 25 a32 b27 
a33*b37 125 25 a33 b37 
a34*b47 125 25 a34 b47 
a35*b57 125 25 a35 b57 
a36*b67 125 25 a36 b67 
a37*b77 125 25 a37 b77 
a38*b87 125 25 a38 b87 
C37 100 25 a31*b17 a32*b27 a33*b37 a34*b47 a35*b57 a36*b67 a37*b77 a38*b87
a31*b18 125 25 a31 b18 
a32*b28 125 25 a32 b28 
a33*b38 125 25 a33 b38 
a34*b48 125 25 a34 b48 
a35*b58 125 25 a35 b58 
a36*b68 125 25 a36 b68 
a37*b78 125 25 a37 b78 
a38*b88 125 25 a38 b88 
C38 100 25 a31*b18 a32*b28 a33*b38 a34*b48 a35*b58 a36*b68 a37*b78 a38*b88
a41*b11 125 25 a41 b11 
a42*b21 125 25 a42 b21 
a43*b31 125 25 a43 b31 
a44*b41 125 25 a44 b41 
a45*b51 125 25 a45 b51 
a46*b61 125 25 a46 b61 
a47*b71 125 25 a47 b71 
a48*b81 125 25 a48 b81 
C41 100 25 a41*b11 a42*b21 a43*b31 a44*b41 a45*b51 a46*b61 a47*b71 a48*b81
a41*b12 125 25 a41 b12 
a42*b22 125 25 a42 b22 
a43*b32 125 25 a43 b32 
a44*b42 125 25 a44 b42 
a45*b52 125 25 a45 b52 
a46*b62 125 25 a46 b62 
a47*b72 125 25 a47 b72 
a48*b82 125 25 a48 b82 
C42 100 25 a41*b12 a42*b22 a43*b32 a44*b42 a45*b52 a46*b62 a47*b72 a48*b82
a41*b13 125 25 a41 b13 
a42*b23 125 25 a42 b23 
a43*b33 125 25 a43 b33 
a44*b43 125 25 a44 b43 
a45*b53 125 25 a45 b53 
a46*b63 125 25 a46 b63 
a47*b73 125 25 a47 b73 
a48*b83 125 25 a48 b83 
C43 100 25 a41*b13 a42*b23 a43*b33 a44*b43 a45*b53 a46*b63 a47*b73 a48*b83
a41*b14 125 25 a41 b14 
a42*b24 125 25 a42 b24 
a43*b34 125 25 a43 b34 
a44*b44 125 25 a44 b44 
a45*b54 125 25 a45 b54 
a46*b64 125 25 a46 b64 
a47*b74 125 25 a47 b74 
a48*b84 125 25 a48 b84 
C44 100 25 a41*b14 a42*b24 a43*b34 a44*b44 a45*b54 a46*b64 a47*b74 a48*b84
a41*b15 125 25 a41 b15 
a42*b25 125 25 a42 b25 
a43*b35 125 25 a43 b35 
a44*b45 125 25 a44 b45 
a45*b55 125 25 a45 b55 
a46*b65 125 25 a46 b65 
a47*b75 125 25 a47 b75 
a48*b85 125 25 a48 b85 
C45 100 25 a41*b15 a42*b25 a43*b35 a44*b45 a45*b55 a46*b65 a47*b75 a48*b85
a41*b16 125 25 a41 b16 
a42*b26 125 25 a42 b26 
a43*b36 125 25 a43 b36 
a44*b46 125 25 a44 b46 
a45*b56 125 25 a45 b56 
a46*b66 125 25 a46 b66 
a47*b76 125 25 a47 b76 
a48*b86 125 25 a48 b86 
C46 100 25 a41*b16 a42*b26 a43*b36 a44*b46 a45*b56 a46*b66 a47*b76 a48*b86
a41*b17 125 25 a41 b17 
a42*b27 125 25 a42 b27 
a43*b37 125 25 a43 b37 
a44*b47 125 25 a44 b47 
a45*b57 125 25 a45 b57 
a46*b67 125 25 a46 b67 
a47*b77 125 25 a47 b77 
a48*b87 125 25 a48 b87 
C47 100 25 a41*b17 a42*b27 a43*b37 a44*b47 a45*b57 a46*b67 a47*b77 a48*b87
a41*b18 125 25 a41 b18 
a42*b28 125 25 a42 b28 
a43*b38 125 25 a43 b38 
a44*b48 125 25 a44 b48 
a45*b58 125 25 a45 b58 
a46*b68 125 25 a46 b68 
a47*b78 125 25 a47 b78 
a48*b88 125 25 a48 b88 
C48 100 25 a41*b18 a42*b28 a43*b38 a44*b48 a45*b58 a46*b68 a47*b78 a48*b88
a51*b11 125 25 a51 b11 
a52*b21 125 25 a52 b21 
a53*b31 125 25 a53 b31 
a54*b41 125 25 a54 b41 
a55*b51 125 25 a55 b51 
a56*b61 125 25 a56 b61 
a57*b71 125 25 a57 b71 
a58*b81 125 25 a58 b81 
C51 100 25 a51*b11 a52*b21 a53*b31 a54*b41 a55*b51 a56*b61 a57*b71 a58*b81
a51*b12 125 25 a51 b12 
a52*b22 125 25 a52 b22 
a53*b32 125 25 a53 b32 
a54*b42 125 25 a54 b42 
a55*b52 125 25 a55 b52 
a56*b62 125 25 a56 b62 
a57*b72 125 25 a57 b72 
a58*b82 125 25 a58 b82 
C52 100 25 a51*b12 a52*b22 a53*b32 a54*b42 a55*b52 a56*b62 a57*b72 a58*b82
a51*b13 125 25 a51 b13 
a52*b23 125 25 a52 b23 
a53*b33 125 25 a53 b33 
a54*b43 125 25 a54 b43 
a55*b53 125 25 a55 b53 
a56*b63 125 25 a56 b63 
a57*b73 125 25 a57 b73 
a58*b83 125 25 a58 b83 
C53 100 25 a51*b13 a52*b23 a53*b33 a54*b43 a55*b53 a56*b63 a57*b73 a58*b83
a51*b14 125 25 a51 b14 
a52*b24 125 25 a52 b24 
a53*b34 125 25 a53 b34 
a54*b44 125 25 a54 b44 
a55*b54 125 25 a55 b54 
a56*b64 125 25 a56 b64 
a57*b74 125 25 a57 b74 
a58*b84 125 25 a58 b84 
C54 100 25 a51*b14 a52*b24 a53*b34 a54*b44 a55*b54 a56*b64 a57*b74 a58*b84
a51*b15 125 25 a51 b15 
a52*b25 125 25 a52 b25 
a53*b35 125 25 a53 b35 
a54*b45 125 25 a54 b45 
a55*b55 125 25 a55 b55 
a56*b65 125 25 a56 b65 
a57*b75 125 25 a57 b75 
a58*b85 125 25 a58 b85 
C55 100 25 a51*b15 a52*b25 a53*b35 a54*b45 a55*b55 a56*b65 a57*b75 a58*b85
a51*b16 125 25 a51 b16 
a52*b26 125 25 a52 b26 
a53*b36 125 25 a53 b36 
a54*b46 125 25 a54 b46 
a55*b56 125 25 a55 b56 
a56*b66 125 25 a56 b66 
a57*b76 125 25 a57 b76 
a58*b86 125 25 a58 b86 
C56 100 25 a51*b16 a52*b26 a53*b36 a54*b46 a55*b56 a56*b66 a57*b76 a58*b86
a51*b17 125 25 a51 b17 
a52*b27 125 25 a52 b27 
a53*b37 125 25 a53 b37 
a54*b47 125 25 a54 b47 
a55*b57 125 25 a55 b57 
a56*b67 125 25 a56 b67 
a57*b77 125 25 a57 b77 
a58*b87 125 25 a58 b87 
C57 100 25 a51*b17 a52*b27 a53*b37 a54*b47 a55*b57 a56*b67 a57*b77 a58*b87
a51*b18 125 25 a51 b18 
a52*b28 125 25 a52 b28 
a53*b38 125 25 a53 b38 
a54*b48 125 25 a54 b48 
a55*b58 125 25 a55 b58 
a56*b68 125 25 a56 b68 
a57*b78 125 25 a57 b78 
a58*b88 125 25 a58 b88 
C58 100 25 a51*b18 a52*b28 a53*b38 a54*b48 a55*b58 a56*b68 a57*b78 a58*b88
a61*b11 125 25 a61 b11 
a62*b21 125 25 a62 b21 
a63*b31 125 25 a63 b31 
a64*b41 125 25 a64 b41 
a65*b51 125 25 a65 b51 
a66*b61 125 25 a66 b61 
a67*b71 125 25 a67 b71 
a68*b81 125 25 a68 b81 
C61 100 25 a61*b11 a62*b21 a63*b31 a64*b41 a65*b51 a66*b61 a67*b71 a68*b81
a61*b12 125 25 a61 b12 
a62*b22 125 25 a62 b22 
a63*b32 125 25 a63 b32 
a64*b42 125 25 a64 b42 
a65*b52 125 25 a65 b52 
a66*b62 125 25 a66 b62 
a67*b72 125 25 a67 b72 
a68*b82 125 25 a68 b82 
C62 100 25 a61*b12 a62*b22 a63*b32 a64*b42 a65*b52 a66*b62 a67*b72 a68*b82
a61*b13 125 25 a61 b13 
a62*b23 125 25 a62 b23 
a63*b33 125 25 a63 b33 
a64*b43 125 25 a64 b43 
a65*b53 125 25 a65 b53 
a66*b63 125 25 a66 b63 
a67*b73 125 25 a67 b73 
a68*b83 125 25 a68 b83 
C63 100 25 a61*b13 a62*b23 a63*b33 a64*b43 a65*b53 a66*b63 a67*b73 a68*b83
a61*b14 125 25 a61 b14 
a62*b24 125 25 a62 b24 
a63*b34 125 25 a63 b34 
a64*b44 125 25 a64 b44 
a65*b54 125 25 a65 b54 
a66*b64 125 25 a66 b64 
a67*b74 125 25 a67 b74 
a68*b84 125 25 a68 b84 
C64 100 25 a61*b14 a62*b24 a63*b34 a64*b44 a65*b54 a66*b64 a67*b74 a68*b84
a61*b15 125 25 a61 b15 
a62*b25 125 25 a62 b25 
a63*b35 125 25 a63 b35 
a64*b45 125 25 a64 b45 
a65*b55 125 25 a65 b55 
a66*b65 125 25 a66 b65 
a67*b75 125 25 a67 b75 
a68*b85 125 25 a68 b85 
C65 100 25 a61*b15 a62*b25 a63*b35 a64*b45 a65*b55 a66*b65 a67*b75 a68*b85
a61*b16 125 25 a61 b16 
a62*b26 125 25 a62 b26 
a63*b36 125 25 a63 b36 
a64*b46 125 25 a64 b46 
a65*b56 125 25 a65 b56 
a66*b66 125 25 a66 b66 
a67*b76 125 25 a67 b76 
a68*b86 125 25 a68 b86 
C66 100 25 a61*b16 a62*b26 a63*b36 a64*b46 a65*b56 a66*b66 a67*b76 a68*b86
a61*b17 125 25 a61 b17 
a62*b27 125 25 a62 b27 
a63*b37 125 25 a63 b37 
a64*b47 125 25 a64 b47 
a65*b57 125 25 a65 b57 
a66*b67 125 25 a66 b67 
a67*b77 125 25 a67 b77 
a68*b87 125 25 a68 b87 
C67 100 25 a61*b17 a62*b27 a63*b37 a64*b47 a65*b57 a66*b67 a67*b77 a68*b87
a61*b18 125 25 a61 b18 
a62*b28 125 25 a62 b28 
a63*b38 125 25 a63 b38 
a64*b48 125 25 a64 b48 
a65*b58 125 25 a65 b58 
a66*b68 125 25 a66 b68 
a67*b78 125 25 a67 b78 
a68*b88 125 25 a68 b88 
C68 100 25 a61*b18 a62*b28 a63*b38 a64*b48 a65*b58 a66*b68 a67*b78 a68*b88
a71*b11 125 25 a71 b11 
a72*b21 125 25 a72 b21 
a73*b31 125 25 a73 b31 
a74*b41 125 25 a74 b41 
a75*b51 125 25 a75 b51 
a76*b61 125 25 a76 b61 
a77*b71 125 25 a77 b71 
a78*b81 125 25 a78 b81 
C71 100 25 a71*b11 a72*b21 a73*b31 a74*b41 a75*b51 a76*b61 a77*b71 a78*b81
a71*b12 125 25 a71 b12 
a72*b22 125 25 a72 b22 
a73*b32 125 25 a73 b32 
a74*b42 125 25 a74 b42 
a75*b52 125 25 a75 b52 
a76*b62 125 25 a76 b62 
a77*b72 125 25 a77 b72 
a78*b82 125 25 a78 b82 
C72 100 25 a71*b12 a72*b22 a73*b32 a74*b42 a75*b52 a76*b62 a77*b72 a78*b82
a71*b13 125 25 a71 b13 
a72*b23 125 25 a72 b23 
a73*b33 125 25 a73 b33 
a74*b43 125 25 a74 b43 
a75*b53 125 25 a75 b53 
a76*b63 125 25 a76 b63 
a77*b73 125 25 a77 b73 
a78*b83 125 25 a78 b83 
C73 100 25 a71*b13 a72*b23 a73*b33 a74*b43 a75*b53 a76*b63 a77*b73 a78*b83
a71*b14 125 25 a71 b14 
a72*b24 125 25 a72 b24 
a73*b34 125 25 a73 b34 
a74*b44 125 25 a74 b44 
a75*b54 125 25 a75 b54 
a76*b64 125 25 a76 b64 
a77*b74 125 25 a77 b74 
a78*b84 125 25 a78 b84 
C74 100 25 a71*b14 a72*b24 a73*b34 a74*b44 a75*b54 a76*b64 a77*b74 a78*b84
a71*b15 125 25 a71 b15 
a72*b25 125 25 a72 b25 
a73*b35 125 25 a73 b35 
a74*b45 125 25 a74 b45 
a75*b55 125 25 a75 b55 
a76*b65 125 25 a76 b65 
a77*b75 125 25 a77 b75 
a78*b85 125 25 a78 b85 
C75 100 25 a71*b15 a72*b25 a73*b35 a74*b45 a75*b55 a76*b65 a77*b75 a78*b85
a71*b16 125 25 a71 b16 
a72*b26 125 25 a72 b26 
a73*b36 125 25 a73 b36 
a74*b46 125 25 a74 b46 
a75*b56 125 25 a75 b56 
a76*b66 125 25 a76 b66 
a77*b76 125 25 a77 b76 
a78*b86 125 25 a78 b86 
C76 100 25 a71*b16 a72*b26 a73*b36 a74*b46 a75*b56 a76*b66 a77*b76 a78*b86
a71*b17 125 25 a71 b17 
a72*b27 125 25 a72 b27 
a73*b37 125 25 a73 b37 
a74*b47 125 25 a74 b47 
a75*b57 125 25 a75 b57 
a76*b67 125 25 a76 b67 
a77*b77 125 25 a77 b77 
a78*b87 125 25 a78 b87 
C77 100 25 a71*b17 a72*b27 a73*b37 a74*b47 a75*b57 a76*b67 a77*b77 a78*b87
a71*b18 125 25 a71 b18 
a72*b28 125 25 a72 b28 
a73*b38 125 25 a73 b38 
a74*b48 125 25 a74 b48 
a75*b58 125 25 a75 b58 
a76*b68 125 25 a76 b68 
a77*b78 125 25 a77 b78 
a78*b88 125 25 a78 b88 
C78 100 25 a71*b18 a72*b28 a73*b38 a74*b48 a75*b58 a76*b68 a77*b78 a78*b88
a81*b11 125 25 a81 b11 
a82*b21 125 25 a82 b21 
a83*b31 125 25 a83 b31 
a84*b41 125 25 a84 b41 
a85*b51 125 25 a85 b51 
a86*b61 125 25 a86 b61 
a87*b71 125 25 a87 b71 
a88*b81 125 25 a88 b81 
C81 100 25 a81*b11 a82*b21 a83*b31 a84*b41 a85*b51 a86*b61 a87*b71 a88*b81
a81*b12 125 25 a81 b12 
a82*b22 125 25 a82 b22 
a83*b32 125 25 a83 b32 
a84*b42 125 25 a84 b42 
a85*b52 125 25 a85 b52 
a86*b62 125 25 a86 b62 
a87*b72 125 25 a87 b72 
a88*b82 125 25 a88 b82 
C82 100 25 a81*b12 a82*b22 a83*b32 a84*b42 a85*b52 a86*b62 a87*b72 a88*b82
a81*b13 125 25 a81 b13 
a82*b23 125 25 a82 b23 
a83*b33 125 25 a83 b33 
a84*b43 125 25 a84 b43 
a85*b53 125 25 a85 b53 
a86*b63 125 25 a86 b63 
a87*b73 125 25 a87 b73 
a88*b83 125 25 a88 b83 
C83 100 25 a81*b13 a82*b23 a83*b33 a84*b43 a85*b53 a86*b63 a87*b73 a88*b83
a81*b14 125 25 a81 b14 
a82*b24 125 25 a82 b24 
a83*b34 125 25 a83 b34 
a84*b44 125 25 a84 b44 
a85*b54 125 25 a85 b54 
a86*b64 125 25 a86 b64 
a87*b74 125 25 a87 b74 
a88*b84 125 25 a88 b84 
C84 100 25 a81*b14 a82*b24 a83*b34 a84*b44 a85*b54 a86*b64 a87*b74 a88*b84
a81*b15 125 25 a81 b15 
a82*b25 125 25 a82 b25 
a83*b35 125 25 a83 b35 
a84*b45 125 25 a84 b45 
a85*b55 125 25 a85 b55 
a86*b65 125 25 a86 b65 
a87*b75 125 25 a87 b75 
a88*b85 125 25 a88 b85 
C85 100 25 a81*b15 a82*b25 a83*b35 a84*b45 a85*b55 a86*b65 a87*b75 a88*b85
a81*b16 125 25 a81 b16 
a82*b26 125 25 a82 b26 
a83*b36 125 25 a83 b36 
a84*b46 125 25 a84 b46 
a85*b56 125 25 a85 b56 
a86*b66 125 25 a86 b66 
a87*b76 125 25 a87 b76 
a88*b86 125 25 a88 b86 
C86 100 25 a81*b16 a82*b26 a83*b36 a84*b46 a85*b56 a86*b66 a87*b76 a88*b86
a81*b17 125 25 a81 b17 
a82*b27 125 25 a82 b27 
a83*b37 125 25 a83 b37 
a84*b47 125 25 a84 b47 
a85*b57 125 25 a85 b57 
a86*b67 125 25 a86 b67 
a87*b77 125 25 a87 b77 
a88*b87 125 25 a88 b87 
C87 100 25 a81*b17 a82*b27 a83*b37 a84*b47 a85*b57 a86*b67 a87*b77 a88*b87
a81*b18 125 25 a81 b18 
a82*b28 125 25 a82 b28 
a83*b38 125 25 a83 b38 
a84*b48 125 25 a84 b48 
a85*b58 125 25 a85 b58 
a86*b68 125 25 a86 b68 
a87*b78 125 25 a87 b78 
a88*b88 125 25 a88 b88 
C88 100 25 a81*b18 a82*b28 a83*b38 a84*b48 a85*b58 a86*b68 a87*b78 a88*b88
Fusion 3200 1600 C11 C12 C13 C14 C15 C16 C17 C18 C21 C22 C23 C24 C25 C26 C27 C28 C31 C32 C33 C34 C35 C36 C37 C38 C41 C42 C43 C44 C45 C46 C47 C48 C51 C52 C53 C54 C55 C56 C57 C58 C61 C62 C63 C64 C65 C66 C67 C68 C71 C72 C73 C74 C75 C76 C77 C78 C81 C82 C83 C84 C85 C86 C87 C88 
