split-a 20000 10000 
a75 0 25 split-a 
a76 0 25 split-a 
a77 0 25 split-a 
a78 0 25 split-a 
a79 0 25 split-a 
a710 0 25 split-a 
a711 0 25 split-a 
a712 0 25 split-a 
a713 0 25 split-a 
a714 0 25 split-a 
a715 0 25 split-a 
a716 0 25 split-a 
a717 0 25 split-a 
a718 0 25 split-a 
a719 0 25 split-a 
a720 0 25 split-a 
a81 0 25 split-a 
a82 0 25 split-a 
a83 0 25 split-a 
a84 0 25 split-a 
a85 0 25 split-a 
a86 0 25 split-a 
a87 0 25 split-a 
a88 0 25 split-a 
a89 0 25 split-a 
a810 0 25 split-a 
a811 0 25 split-a 
a812 0 25 split-a 
a813 0 25 split-a 
a814 0 25 split-a 
a815 0 25 split-a 
a816 0 25 split-a 
a817 0 25 split-a 
a818 0 25 split-a 
a819 0 25 split-a 
a820 0 25 split-a 
a91 0 25 split-a 
a92 0 25 split-a 
a93 0 25 split-a 
a94 0 25 split-a 
a95 0 25 split-a 
a96 0 25 split-a 
a97 0 25 split-a 
a98 0 25 split-a 
a99 0 25 split-a 
a910 0 25 split-a 
a911 0 25 split-a 
a912 0 25 split-a 
a913 0 25 split-a 
a914 0 25 split-a 
a915 0 25 split-a 
a916 0 25 split-a 
a917 0 25 split-a 
a918 0 25 split-a 
a919 0 25 split-a 
a920 0 25 split-a 
a101 0 25 split-a 
a102 0 25 split-a 
a103 0 25 split-a 
a104 0 25 split-a 
a105 0 25 split-a 
a106 0 25 split-a 
a107 0 25 split-a 
a108 0 25 split-a 
a109 0 25 split-a 
a1010 0 25 split-a 
a1011 0 25 split-a 
a1012 0 25 split-a 
a1013 0 25 split-a 
a1014 0 25 split-a 
a1015 0 25 split-a 
a1016 0 25 split-a 
a1017 0 25 split-a 
a1018 0 25 split-a 
a1019 0 25 split-a 
a1020 0 25 split-a 
a111 0 25 split-a 
a112 0 25 split-a 
a113 0 25 split-a 
a114 0 25 split-a 
a115 0 25 split-a 
a116 0 25 split-a 
a117 0 25 split-a 
a118 0 25 split-a 
a119 0 25 split-a 
a1110 0 25 split-a 
a1111 0 25 split-a 
a1112 0 25 split-a 
a1113 0 25 split-a 
a1114 0 25 split-a 
a1115 0 25 split-a 
a1116 0 25 split-a 
a1117 0 25 split-a 
a1118 0 25 split-a 
a1119 0 25 split-a 
a1120 0 25 split-a 
a121 0 25 split-a 
a122 0 25 split-a 
a123 0 25 split-a 
a124 0 25 split-a 
a125 0 25 split-a 
a126 0 25 split-a 
a127 0 25 split-a 
a128 0 25 split-a 
a129 0 25 split-a 
a1210 0 25 split-a 
a1211 0 25 split-a 
a1212 0 25 split-a 
a1213 0 25 split-a 
a1214 0 25 split-a 
a1215 0 25 split-a 
a1216 0 25 split-a 
a1217 0 25 split-a 
a1218 0 25 split-a 
a1219 0 25 split-a 
a1220 0 25 split-a 
a131 0 25 split-a 
a132 0 25 split-a 
a133 0 25 split-a 
a134 0 25 split-a 
a135 0 25 split-a 
a136 0 25 split-a 
a137 0 25 split-a 
a138 0 25 split-a 
a139 0 25 split-a 
a1310 0 25 split-a 
a1311 0 25 split-a 
a1312 0 25 split-a 
a1313 0 25 split-a 
a1314 0 25 split-a 
a1315 0 25 split-a 
a1316 0 25 split-a 
a1317 0 25 split-a 
a1318 0 25 split-a 
a1319 0 25 split-a 
a1320 0 25 split-a 
a141 0 25 split-a 
a142 0 25 split-a 
a143 0 25 split-a 
a144 0 25 split-a 
a145 0 25 split-a 
a146 0 25 split-a 
a147 0 25 split-a 
a148 0 25 split-a 
a149 0 25 split-a 
a1410 0 25 split-a 
a1411 0 25 split-a 
a1412 0 25 split-a 
a1413 0 25 split-a 
a1414 0 25 split-a 
a1415 0 25 split-a 
a1416 0 25 split-a 
a1417 0 25 split-a 
a1418 0 25 split-a 
a1419 0 25 split-a 
a1420 0 25 split-a 
a151 0 25 split-a 
a152 0 25 split-a 
a153 0 25 split-a 
a154 0 25 split-a 
a155 0 25 split-a 
a156 0 25 split-a 
a157 0 25 split-a 
a158 0 25 split-a 
a159 0 25 split-a 
a1510 0 25 split-a 
a1511 0 25 split-a 
a1512 0 25 split-a 
a1513 0 25 split-a 
a1514 0 25 split-a 
a1515 0 25 split-a 
a1516 0 25 split-a 
a1517 0 25 split-a 
a1518 0 25 split-a 
a1519 0 25 split-a 
a1520 0 25 split-a 
a161 0 25 split-a 
a162 0 25 split-a 
a163 0 25 split-a 
a164 0 25 split-a 
a165 0 25 split-a 
a166 0 25 split-a 
a167 0 25 split-a 
a168 0 25 split-a 
a169 0 25 split-a 
a1610 0 25 split-a 
a1611 0 25 split-a 
a1612 0 25 split-a 
a1613 0 25 split-a 
a1614 0 25 split-a 
a1615 0 25 split-a 
a1616 0 25 split-a 
a1617 0 25 split-a 
a1618 0 25 split-a 
a1619 0 25 split-a 
a1620 0 25 split-a 
a171 0 25 split-a 
a172 0 25 split-a 
a173 0 25 split-a 
a174 0 25 split-a 
a175 0 25 split-a 
a176 0 25 split-a 
a177 0 25 split-a 
a178 0 25 split-a 
a179 0 25 split-a 
a1710 0 25 split-a 
a1711 0 25 split-a 
a1712 0 25 split-a 
a1713 0 25 split-a 
a1714 0 25 split-a 
a1715 0 25 split-a 
a1716 0 25 split-a 
a1717 0 25 split-a 
a1718 0 25 split-a 
a1719 0 25 split-a 
a1720 0 25 split-a 
a181 0 25 split-a 
a182 0 25 split-a 
a183 0 25 split-a 
a184 0 25 split-a 
a185 0 25 split-a 
a186 0 25 split-a 
a187 0 25 split-a 
a188 0 25 split-a 
a189 0 25 split-a 
a1810 0 25 split-a 
a1811 0 25 split-a 
a1812 0 25 split-a 
a1813 0 25 split-a 
a1814 0 25 split-a 
a1815 0 25 split-a 
a1816 0 25 split-a 
a1817 0 25 split-a 
a1818 0 25 split-a 
a1819 0 25 split-a 
a1820 0 25 split-a 
a191 0 25 split-a 
a192 0 25 split-a 
a193 0 25 split-a 
a194 0 25 split-a 
a195 0 25 split-a 
a196 0 25 split-a 
a197 0 25 split-a 
a198 0 25 split-a 
a199 0 25 split-a 
a1910 0 25 split-a 
a1911 0 25 split-a 
a1912 0 25 split-a 
a1913 0 25 split-a 
a1914 0 25 split-a 
a1915 0 25 split-a 
a1916 0 25 split-a 
a1917 0 25 split-a 
a1918 0 25 split-a 
a1919 0 25 split-a 
a1920 0 25 split-a 
a201 0 25 split-a 
a202 0 25 split-a 
a203 0 25 split-a 
a204 0 25 split-a 
a205 0 25 split-a 
a206 0 25 split-a 
a207 0 25 split-a 
a208 0 25 split-a 
a209 0 25 split-a 
a2010 0 25 split-a 
a2011 0 25 split-a 
a2012 0 25 split-a 
a2013 0 25 split-a 
a2014 0 25 split-a 
a2015 0 25 split-a 
a2016 0 25 split-a 
a2017 0 25 split-a 
a2018 0 25 split-a 
a2019 0 25 split-a 
a2020 0 25 split-a 
split-b 20000 10000 
b11 0 25 split-b 
b12 0 25 split-b 
b13 0 25 split-b 
b14 0 25 split-b 
b15 0 25 split-b 
b16 0 25 split-b 
b17 0 25 split-b 
b18 0 25 split-b 
b19 0 25 split-b 
b110 0 25 split-b 
b111 0 25 split-b 
b112 0 25 split-b 
b113 0 25 split-b 
b114 0 25 split-b 
b115 0 25 split-b 
b116 0 25 split-b 
b117 0 25 split-b 
b118 0 25 split-b 
b119 0 25 split-b 
b120 0 25 split-b 
b21 0 25 split-b 
b22 0 25 split-b 
b23 0 25 split-b 
b24 0 25 split-b 
b25 0 25 split-b 
b26 0 25 split-b 
b27 0 25 split-b 
b28 0 25 split-b 
b29 0 25 split-b 
b210 0 25 split-b 
b211 0 25 split-b 
b212 0 25 split-b 
b213 0 25 split-b 
b214 0 25 split-b 
b215 0 25 split-b 
b216 0 25 split-b 
b217 0 25 split-b 
b218 0 25 split-b 
b219 0 25 split-b 
b220 0 25 split-b 
b31 0 25 split-b 
b32 0 25 split-b 
b33 0 25 split-b 
b34 0 25 split-b 
b35 0 25 split-b 
b36 0 25 split-b 
b37 0 25 split-b 
b38 0 25 split-b 
b39 0 25 split-b 
b310 0 25 split-b 
b311 0 25 split-b 
b312 0 25 split-b 
b313 0 25 split-b 
b314 0 25 split-b 
b315 0 25 split-b 
b316 0 25 split-b 
b317 0 25 split-b 
b318 0 25 split-b 
b319 0 25 split-b 
b320 0 25 split-b 
b41 0 25 split-b 
b42 0 25 split-b 
b43 0 25 split-b 
b44 0 25 split-b 
b45 0 25 split-b 
b46 0 25 split-b 
b47 0 25 split-b 
b48 0 25 split-b 
b49 0 25 split-b 
b410 0 25 split-b 
b411 0 25 split-b 
b412 0 25 split-b 
b413 0 25 split-b 
b414 0 25 split-b 
b415 0 25 split-b 
b416 0 25 split-b 
b417 0 25 split-b 
b418 0 25 split-b 
b419 0 25 split-b 
b420 0 25 split-b 
b51 0 25 split-b 
b52 0 25 split-b 
b53 0 25 split-b 
b54 0 25 split-b 
b55 0 25 split-b 
b56 0 25 split-b 
b57 0 25 split-b 
b58 0 25 split-b 
b59 0 25 split-b 
b510 0 25 split-b 
b511 0 25 split-b 
b512 0 25 split-b 
b513 0 25 split-b 
b514 0 25 split-b 
b515 0 25 split-b 
b516 0 25 split-b 
b517 0 25 split-b 
b518 0 25 split-b 
b519 0 25 split-b 
b520 0 25 split-b 
b61 0 25 split-b 
b62 0 25 split-b 
b63 0 25 split-b 
b64 0 25 split-b 
b65 0 25 split-b 
b66 0 25 split-b 
b67 0 25 split-b 
b68 0 25 split-b 
b69 0 25 split-b 
b610 0 25 split-b 
b611 0 25 split-b 
b612 0 25 split-b 
b613 0 25 split-b 
b614 0 25 split-b 
b615 0 25 split-b 
b616 0 25 split-b 
b617 0 25 split-b 
b618 0 25 split-b 
b619 0 25 split-b 
b620 0 25 split-b 
b71 0 25 split-b 
b72 0 25 split-b 
b73 0 25 split-b 
b74 0 25 split-b 
b75 0 25 split-b 
b76 0 25 split-b 
b77 0 25 split-b 
b78 0 25 split-b 
b79 0 25 split-b 
b710 0 25 split-b 
b711 0 25 split-b 
b712 0 25 split-b 
b713 0 25 split-b 
b714 0 25 split-b 
b715 0 25 split-b 
b716 0 25 split-b 
b717 0 25 split-b 
b718 0 25 split-b 
b719 0 25 split-b 
b720 0 25 split-b 
b81 0 25 split-b 
b82 0 25 split-b 
b83 0 25 split-b 
b84 0 25 split-b 
b85 0 25 split-b 
b86 0 25 split-b 
b87 0 25 split-b 
b88 0 25 split-b 
b89 0 25 split-b 
b810 0 25 split-b 
b811 0 25 split-b 
b812 0 25 split-b 
b813 0 25 split-b 
b814 0 25 split-b 
b815 0 25 split-b 
b816 0 25 split-b 
b817 0 25 split-b 
b818 0 25 split-b 
b819 0 25 split-b 
b820 0 25 split-b 
b91 0 25 split-b 
b92 0 25 split-b 
b93 0 25 split-b 
b94 0 25 split-b 
b95 0 25 split-b 
b96 0 25 split-b 
b97 0 25 split-b 
b98 0 25 split-b 
b99 0 25 split-b 
b910 0 25 split-b 
b911 0 25 split-b 
b912 0 25 split-b 
b913 0 25 split-b 
b914 0 25 split-b 
b915 0 25 split-b 
b916 0 25 split-b 
b917 0 25 split-b 
b918 0 25 split-b 
b919 0 25 split-b 
b920 0 25 split-b 
b101 0 25 split-b 
b102 0 25 split-b 
b103 0 25 split-b 
b104 0 25 split-b 
b105 0 25 split-b 
b106 0 25 split-b 
b107 0 25 split-b 
b108 0 25 split-b 
b109 0 25 split-b 
b1010 0 25 split-b 
b1011 0 25 split-b 
b1012 0 25 split-b 
b1013 0 25 split-b 
b1014 0 25 split-b 
b1015 0 25 split-b 
b1016 0 25 split-b 
b1017 0 25 split-b 
b1018 0 25 split-b 
b1019 0 25 split-b 
b1020 0 25 split-b 
b111 0 25 split-b 
b112 0 25 split-b 
b113 0 25 split-b 
b114 0 25 split-b 
b115 0 25 split-b 
b116 0 25 split-b 
b117 0 25 split-b 
b118 0 25 split-b 
b119 0 25 split-b 
b1110 0 25 split-b 
b1111 0 25 split-b 
b1112 0 25 split-b 
b1113 0 25 split-b 
b1114 0 25 split-b 
b1115 0 25 split-b 
b1116 0 25 split-b 
b1117 0 25 split-b 
b1118 0 25 split-b 
b1119 0 25 split-b 
b1120 0 25 split-b 
b121 0 25 split-b 
b122 0 25 split-b 
b123 0 25 split-b 
b124 0 25 split-b 
b125 0 25 split-b 
b126 0 25 split-b 
b127 0 25 split-b 
b128 0 25 split-b 
b129 0 25 split-b 
b1210 0 25 split-b 
b1211 0 25 split-b 
b1212 0 25 split-b 
b1213 0 25 split-b 
b1214 0 25 split-b 
b1215 0 25 split-b 
b1216 0 25 split-b 
b1217 0 25 split-b 
b1218 0 25 split-b 
b1219 0 25 split-b 
b1220 0 25 split-b 
b131 0 25 split-b 
b132 0 25 split-b 
b133 0 25 split-b 
b134 0 25 split-b 
b135 0 25 split-b 
b136 0 25 split-b 
b137 0 25 split-b 
b138 0 25 split-b 
b139 0 25 split-b 
b1310 0 25 split-b 
b1311 0 25 split-b 
b1312 0 25 split-b 
b1313 0 25 split-b 
b1314 0 25 split-b 
b1315 0 25 split-b 
b1316 0 25 split-b 
b1317 0 25 split-b 
b1318 0 25 split-b 
b1319 0 25 split-b 
b1320 0 25 split-b 
b141 0 25 split-b 
b142 0 25 split-b 
b143 0 25 split-b 
b144 0 25 split-b 
b145 0 25 split-b 
b146 0 25 split-b 
b147 0 25 split-b 
b148 0 25 split-b 
b149 0 25 split-b 
b1410 0 25 split-b 
b1411 0 25 split-b 
b1412 0 25 split-b 
b1413 0 25 split-b 
b1414 0 25 split-b 
b1415 0 25 split-b 
b1416 0 25 split-b 
b1417 0 25 split-b 
b1418 0 25 split-b 
b1419 0 25 split-b 
b1420 0 25 split-b 
b151 0 25 split-b 
b152 0 25 split-b 
b153 0 25 split-b 
b154 0 25 split-b 
b155 0 25 split-b 
b156 0 25 split-b 
b157 0 25 split-b 
b158 0 25 split-b 
b159 0 25 split-b 
b1510 0 25 split-b 
b1511 0 25 split-b 
b1512 0 25 split-b 
b1513 0 25 split-b 
b1514 0 25 split-b 
b1515 0 25 split-b 
b1516 0 25 split-b 
b1517 0 25 split-b 
b1518 0 25 split-b 
b1519 0 25 split-b 
b1520 0 25 split-b 
b161 0 25 split-b 
b162 0 25 split-b 
b163 0 25 split-b 
b164 0 25 split-b 
b165 0 25 split-b 
b166 0 25 split-b 
b167 0 25 split-b 
b168 0 25 split-b 
b169 0 25 split-b 
b1610 0 25 split-b 
b1611 0 25 split-b 
b1612 0 25 split-b 
b1613 0 25 split-b 
b1614 0 25 split-b 
b1615 0 25 split-b 
b1616 0 25 split-b 
b1617 0 25 split-b 
b1618 0 25 split-b 
b1619 0 25 split-b 
b1620 0 25 split-b 
b171 0 25 split-b 
b172 0 25 split-b 
b173 0 25 split-b 
b174 0 25 split-b 
b175 0 25 split-b 
b176 0 25 split-b 
b177 0 25 split-b 
b178 0 25 split-b 
b179 0 25 split-b 
b1710 0 25 split-b 
b1711 0 25 split-b 
b1712 0 25 split-b 
b1713 0 25 split-b 
b1714 0 25 split-b 
b1715 0 25 split-b 
b1716 0 25 split-b 
b1717 0 25 split-b 
b1718 0 25 split-b 
b1719 0 25 split-b 
b1720 0 25 split-b 
b181 0 25 split-b 
b182 0 25 split-b 
b183 0 25 split-b 
b184 0 25 split-b 
b185 0 25 split-b 
b186 0 25 split-b 
b187 0 25 split-b 
b188 0 25 split-b 
b189 0 25 split-b 
b1810 0 25 split-b 
b1811 0 25 split-b 
b1812 0 25 split-b 
b1813 0 25 split-b 
b1814 0 25 split-b 
b1815 0 25 split-b 
b1816 0 25 split-b 
b1817 0 25 split-b 
b1818 0 25 split-b 
b1819 0 25 split-b 
b1820 0 25 split-b 
b191 0 25 split-b 
b192 0 25 split-b 
b193 0 25 split-b 
b194 0 25 split-b 
b195 0 25 split-b 
b196 0 25 split-b 
b197 0 25 split-b 
b198 0 25 split-b 
b199 0 25 split-b 
b1910 0 25 split-b 
b1911 0 25 split-b 
b1912 0 25 split-b 
b1913 0 25 split-b 
b1914 0 25 split-b 
b1915 0 25 split-b 
b1916 0 25 split-b 
b1917 0 25 split-b 
b1918 0 25 split-b 
b1919 0 25 split-b 
b1920 0 25 split-b 
b201 0 25 split-b 
b202 0 25 split-b 
b203 0 25 split-b 
b204 0 25 split-b 
b205 0 25 split-b 
b206 0 25 split-b 
b207 0 25 split-b 
b208 0 25 split-b 
b209 0 25 split-b 
b2010 0 25 split-b 
b2011 0 25 split-b 
b2012 0 25 split-b 
b2013 0 25 split-b 
b2014 0 25 split-b 
b2015 0 25 split-b 
b2016 0 25 split-b 
b2017 0 25 split-b 
b2018 0 25 split-b 
b2019 0 25 split-b 
b2020 0 25 split-b 
a11*b11 125 25 a11 b11 
a12*b21 125 25 a12 b21 
a13*b31 125 25 a13 b31 
a14*b41 125 25 a14 b41 
a15*b51 125 25 a15 b51 
a16*b61 125 25 a16 b61 
a17*b71 125 25 a17 b71 
a18*b81 125 25 a18 b81 
a19*b91 125 25 a19 b91 
a110*b101 125 25 a110 b101 
a111*b111 125 25 a111 b111 
a112*b121 125 25 a112 b121 
a113*b131 125 25 a113 b131 
a114*b141 125 25 a114 b141 
a115*b151 125 25 a115 b151 
a116*b161 125 25 a116 b161 
a117*b171 125 25 a117 b171 
a118*b181 125 25 a118 b181 
a119*b191 125 25 a119 b191 
a120*b201 125 25 a120 b201 
C11 100 25 a11*b11 a12*b21 a13*b31 a14*b41 a15*b51 a16*b61 a17*b71 a18*b81 a19*b91 a110*b101 a111*b111 a112*b121 a113*b131 a114*b141 a115*b151 a116*b161 a117*b171 a118*b181 a119*b191 a120*b201
a11*b12 125 25 a11 b12 
a12*b22 125 25 a12 b22 
a13*b32 125 25 a13 b32 
a14*b42 125 25 a14 b42 
a15*b52 125 25 a15 b52 
a16*b62 125 25 a16 b62 
a17*b72 125 25 a17 b72 
a18*b82 125 25 a18 b82 
a19*b92 125 25 a19 b92 
a110*b102 125 25 a110 b102 
a111*b112 125 25 a111 b112 
a112*b122 125 25 a112 b122 
a113*b132 125 25 a113 b132 
a114*b142 125 25 a114 b142 
a115*b152 125 25 a115 b152 
a116*b162 125 25 a116 b162 
a117*b172 125 25 a117 b172 
a118*b182 125 25 a118 b182 
a119*b192 125 25 a119 b192 
a120*b202 125 25 a120 b202 
C12 100 25 a11*b12 a12*b22 a13*b32 a14*b42 a15*b52 a16*b62 a17*b72 a18*b82 a19*b92 a110*b102 a111*b112 a112*b122 a113*b132 a114*b142 a115*b152 a116*b162 a117*b172 a118*b182 a119*b192 a120*b202
a11*b13 125 25 a11 b13 
a12*b23 125 25 a12 b23 
a13*b33 125 25 a13 b33 
a14*b43 125 25 a14 b43 
a15*b53 125 25 a15 b53 
a16*b63 125 25 a16 b63 
a17*b73 125 25 a17 b73 
a18*b83 125 25 a18 b83 
a19*b93 125 25 a19 b93 
a110*b103 125 25 a110 b103 
a111*b113 125 25 a111 b113 
a112*b123 125 25 a112 b123 
a113*b133 125 25 a113 b133 
a114*b143 125 25 a114 b143 
a115*b153 125 25 a115 b153 
a116*b163 125 25 a116 b163 
a117*b173 125 25 a117 b173 
a118*b183 125 25 a118 b183 
a119*b193 125 25 a119 b193 
a120*b203 125 25 a120 b203 
C13 100 25 a11*b13 a12*b23 a13*b33 a14*b43 a15*b53 a16*b63 a17*b73 a18*b83 a19*b93 a110*b103 a111*b113 a112*b123 a113*b133 a114*b143 a115*b153 a116*b163 a117*b173 a118*b183 a119*b193 a120*b203
a11*b14 125 25 a11 b14 
a12*b24 125 25 a12 b24 
a13*b34 125 25 a13 b34 
a14*b44 125 25 a14 b44 
a15*b54 125 25 a15 b54 
a16*b64 125 25 a16 b64 
a17*b74 125 25 a17 b74 
a18*b84 125 25 a18 b84 
a19*b94 125 25 a19 b94 
a110*b104 125 25 a110 b104 
a111*b114 125 25 a111 b114 
a112*b124 125 25 a112 b124 
a113*b134 125 25 a113 b134 
a114*b144 125 25 a114 b144 
a115*b154 125 25 a115 b154 
a116*b164 125 25 a116 b164 
a117*b174 125 25 a117 b174 
a118*b184 125 25 a118 b184 
a119*b194 125 25 a119 b194 
a120*b204 125 25 a120 b204 
C14 100 25 a11*b14 a12*b24 a13*b34 a14*b44 a15*b54 a16*b64 a17*b74 a18*b84 a19*b94 a110*b104 a111*b114 a112*b124 a113*b134 a114*b144 a115*b154 a116*b164 a117*b174 a118*b184 a119*b194 a120*b204
a11*b15 125 25 a11 b15 
a12*b25 125 25 a12 b25 
a13*b35 125 25 a13 b35 
a14*b45 125 25 a14 b45 
a15*b55 125 25 a15 b55 
a16*b65 125 25 a16 b65 
a17*b75 125 25 a17 b75 
a18*b85 125 25 a18 b85 
a19*b95 125 25 a19 b95 
a110*b105 125 25 a110 b105 
a111*b115 125 25 a111 b115 
a112*b125 125 25 a112 b125 
a113*b135 125 25 a113 b135 
a114*b145 125 25 a114 b145 
a115*b155 125 25 a115 b155 
a116*b165 125 25 a116 b165 
a117*b175 125 25 a117 b175 
a118*b185 125 25 a118 b185 
a119*b195 125 25 a119 b195 
a120*b205 125 25 a120 b205 
C15 100 25 a11*b15 a12*b25 a13*b35 a14*b45 a15*b55 a16*b65 a17*b75 a18*b85 a19*b95 a110*b105 a111*b115 a112*b125 a113*b135 a114*b145 a115*b155 a116*b165 a117*b175 a118*b185 a119*b195 a120*b205
a11*b16 125 25 a11 b16 
a12*b26 125 25 a12 b26 
a13*b36 125 25 a13 b36 
a14*b46 125 25 a14 b46 
a15*b56 125 25 a15 b56 
a16*b66 125 25 a16 b66 
a17*b76 125 25 a17 b76 
a18*b86 125 25 a18 b86 
a19*b96 125 25 a19 b96 
a110*b106 125 25 a110 b106 
a111*b116 125 25 a111 b116 
a112*b126 125 25 a112 b126 
a113*b136 125 25 a113 b136 
a114*b146 125 25 a114 b146 
a115*b156 125 25 a115 b156 
a116*b166 125 25 a116 b166 
a117*b176 125 25 a117 b176 
a118*b186 125 25 a118 b186 
a119*b196 125 25 a119 b196 
a120*b206 125 25 a120 b206 
C16 100 25 a11*b16 a12*b26 a13*b36 a14*b46 a15*b56 a16*b66 a17*b76 a18*b86 a19*b96 a110*b106 a111*b116 a112*b126 a113*b136 a114*b146 a115*b156 a116*b166 a117*b176 a118*b186 a119*b196 a120*b206
a11*b17 125 25 a11 b17 
a12*b27 125 25 a12 b27 
a13*b37 125 25 a13 b37 
a14*b47 125 25 a14 b47 
a15*b57 125 25 a15 b57 
a16*b67 125 25 a16 b67 
a17*b77 125 25 a17 b77 
a18*b87 125 25 a18 b87 
a19*b97 125 25 a19 b97 
a110*b107 125 25 a110 b107 
a111*b117 125 25 a111 b117 
a112*b127 125 25 a112 b127 
a113*b137 125 25 a113 b137 
a114*b147 125 25 a114 b147 
a115*b157 125 25 a115 b157 
a116*b167 125 25 a116 b167 
a117*b177 125 25 a117 b177 
a118*b187 125 25 a118 b187 
a119*b197 125 25 a119 b197 
a120*b207 125 25 a120 b207 
C17 100 25 a11*b17 a12*b27 a13*b37 a14*b47 a15*b57 a16*b67 a17*b77 a18*b87 a19*b97 a110*b107 a111*b117 a112*b127 a113*b137 a114*b147 a115*b157 a116*b167 a117*b177 a118*b187 a119*b197 a120*b207
a11*b18 125 25 a11 b18 
a12*b28 125 25 a12 b28 
a13*b38 125 25 a13 b38 
a14*b48 125 25 a14 b48 
a15*b58 125 25 a15 b58 
a16*b68 125 25 a16 b68 
a17*b78 125 25 a17 b78 
a18*b88 125 25 a18 b88 
a19*b98 125 25 a19 b98 
a110*b108 125 25 a110 b108 
a111*b118 125 25 a111 b118 
a112*b128 125 25 a112 b128 
a113*b138 125 25 a113 b138 
a114*b148 125 25 a114 b148 
a115*b158 125 25 a115 b158 
a116*b168 125 25 a116 b168 
a117*b178 125 25 a117 b178 
a118*b188 125 25 a118 b188 
a119*b198 125 25 a119 b198 
a120*b208 125 25 a120 b208 
C18 100 25 a11*b18 a12*b28 a13*b38 a14*b48 a15*b58 a16*b68 a17*b78 a18*b88 a19*b98 a110*b108 a111*b118 a112*b128 a113*b138 a114*b148 a115*b158 a116*b168 a117*b178 a118*b188 a119*b198 a120*b208
a11*b19 125 25 a11 b19 
a12*b29 125 25 a12 b29 
a13*b39 125 25 a13 b39 
a14*b49 125 25 a14 b49 
a15*b59 125 25 a15 b59 
a16*b69 125 25 a16 b69 
a17*b79 125 25 a17 b79 
a18*b89 125 25 a18 b89 
a19*b99 125 25 a19 b99 
a110*b109 125 25 a110 b109 
a111*b119 125 25 a111 b119 
a112*b129 125 25 a112 b129 
a113*b139 125 25 a113 b139 
a114*b149 125 25 a114 b149 
a115*b159 125 25 a115 b159 
a116*b169 125 25 a116 b169 
a117*b179 125 25 a117 b179 
a118*b189 125 25 a118 b189 
a119*b199 125 25 a119 b199 
a120*b209 125 25 a120 b209 
